ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,dissection_status,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,analyzing_lab,quality_level,quality_log
U317,2015-05-24-D09-SO-28,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,8.4,NA,96,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U333,2015-05-24-D09-SO-29,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,10.4,NA,100,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U300,2015-05-24-D09-SO-30,DE121N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,7.7,NA,89,NA,Louse numbers for this vial and for u299 were tallied on the wrong line on the data sheet so a mistake may have been made with tally (i realized and estimated what the numbers should have been),NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1208,2015-05-24-J02-SO-2,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,NA,NA,104,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1214,2015-05-24-J02-SO-3,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,12.2,NA,114,NA,"Fork length approximate, missing causal fin",NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1213,2015-05-24-J02-SO-4,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-26,None,Present,11.8,NA,107,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1215,2015-05-24-J02-SO-5,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,11.8,NA,110,NA,"Fork length approximate, missing causal fin",NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1221,2015-05-24-J02-SO-6,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-26,None,Present,11.2,NA,NA,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1222,2015-05-24-J02-SO-8,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,10.1,NA,90,NA,"Fork length approximate, missing causal fin; correct location of otolith sample unverified due to duplicates in data entry",NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1180,2015-05-24-J02-SO-9,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,14.1,NA,116,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1206,2015-05-24-J02-SO-10,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,10.8,NA,110,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1207,2015-05-24-J02-SO-11,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,10.4,NA,106,NA,1 cal cope not retained,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1216,2015-05-24-J02-SO-15,JE110N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-01-27,None,Present,9.6,NA,103,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1374,2015-05-24-J06-SO-17,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,12.3,NA,109,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1186,2015-05-24-J06-SO-18,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,12.2,NA,105,NA,1 cal cope not retained,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1187,2015-05-24-J06-SO-19,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,10.2,NA,101,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1391,2015-05-24-J06-SO-20,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,10.9,NA,106,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1373,2015-05-24-J06-SO-21,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,8.8,NA,97,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1120,2015-05-24-J06-SO-22,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,11,NA,106,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1372,2015-05-24-J06-SO-23,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,10.7,NA,110,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1384,2015-05-24-J06-SO-24,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,8.5,NA,98,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1383,2015-05-24-J06-SO-26,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,10.9,NA,106,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1119,2015-05-24-J06-SO-30,JE112N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,12,NA,98,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U2921,2015-05-24-J02-CU-2,JE110N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-12-04,None,Present,18.4,118,124,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2833,2015-05-24-J02-CU-3,JE110N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-12-03,None,Present,16.9,114,120,NA,NA,NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2832,2015-05-24-J02-CU-4,JE110N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-12-03,None,Present,13.4,113,118,NA,"Contaminated inside of fish with the outside scapel. (heart, liver, spleen).",NA,CVJ,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2922,2015-05-24-J02-CU-5,JE110N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-12-04,None,Present,10.1,97,102,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U2923,2015-05-24-J02-CU-6,JE110N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-12-04,None,Present,19.1,121,127,NA,NA,NA,BMM,full_1,NA,lab_motiles,HAKAI,Technicianmr,NA
U1296,2015-05-25-D08-SO-13,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-03,None,Present,13.4,NA,110,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U483,2015-05-25-D08-SO-21,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,8.2,NA,98,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U484,2015-05-25-D08-SO-22,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,15.1,NA,111,NA,"No otoliths, isoptope sample mixed up with u488 (both say ""u483"", so we dont know which is which)",NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U494,2015-05-25-D08-SO-23,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,12.3,NA,109,NA,"1 oto, 1 cal cop not retained",NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U496,2015-05-25-D08-SO-24,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,11.6,NA,100,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U485,2015-05-25-D08-SO-25,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,11.6,NA,107,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U486,2015-05-25-D08-SO-26,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,8.3,NA,91,NA,One oto,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U495,2015-05-25-D08-SO-27,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,7.7,NA,90,NA,1 oto,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U497,2015-05-25-D08-SO-28,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,14.2,NA,107,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U493,2015-05-25-D08-SO-29,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,8.3,NA,98,NA,Weighed after dissection,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U482,2015-05-25-D08-SO-30,DE124N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-16,None,Present,10.3,NA,101,NA,1 oto,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1182,2015-05-25-J05-SO-1,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,11.5,NA,99,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1116,2015-05-25-J05-SO-2,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,14.9,NA,110,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U748,2015-05-25-J05-SO-4,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,10.9,NA,99,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U978,2015-05-25-J05-SO-7,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,8.7,NA,95,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U980,2015-05-25-J05-SO-9,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,10.7,NA,98,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1181,2015-05-25-J05-SO-10,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,12.4,NA,105,NA,1 cal cope not retained,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U977,2015-05-25-J05-SO-11,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,8.1,NA,93,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U979,2015-05-25-J05-SO-12,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,12.5,NA,109,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1115,2015-05-25-J05-SO-13,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,11.3,NA,103,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U610,2015-05-25-J05-SO-15,JE113N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,9.3,NA,95,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1112,2015-05-25-J04-SO-1,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,9.5,NA,92,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U976,2015-05-25-J04-SO-2,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,14.7,NA,113,NA,Unable to determine RNA location,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U699,2015-05-25-J04-SO-3,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,8.8,NA,99,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U700,2015-05-25-J04-SO-5,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,7.7,NA,95,NA,NA,Hemhorhagged mouth,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U975,2015-05-25-J04-SO-6,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,12.9,NA,114,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U973,2015-05-25-J04-SO-7,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,10.1,NA,105,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U606,2015-05-25-J04-SO-8,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,9.2,NA,92,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U747,2015-05-25-J04-SO-10,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,10.1,NA,95,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U607,2015-05-25-J04-SO-13,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,9.8,NA,98,NA,1 cal chal a not retained,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1114,2015-05-25-J04-SO-15,JE114N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,9.7,NA,113,NA,NA,Dorsal surface has formation of lesion,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U608,2015-05-25-J08-SO-13,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,10.4,NA,97,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U609,2015-05-25-J08-SO-14,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,12.4,NA,105,NA,NA,Pred scars/scales missing in vertical stripes,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U744,2015-05-25-J08-SO-16,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,12.5,NA,113,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U974,2015-05-25-J08-SO-18,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,9.7,NA,105,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1113,2015-05-25-J08-SO-20,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,12.9,NA,104,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U746,2015-05-25-J08-SO-21,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,7.9,NA,95,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U745,2015-05-25-J08-SO-22,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,8.7,NA,92,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1111,2015-05-25-J08-SO-24,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,15.9,NA,113,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U743,2015-05-25-J08-SO-27,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,13.2,NA,115,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U698,2015-05-25-J08-SO-28,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,12.9,NA,112,NA,1 cope not retained,2 nematodes in gut cavity,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U605,2015-05-25-J08-SO-30,JE115N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-16,None,Present,9.4,NA,93,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U414,2015-05-26-D10-SO-11,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,8.7,NA,92,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U423,2015-05-26-D10-SO-12,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,14,NA,107,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U415,2015-05-26-D10-SO-13,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,14.2,NA,107,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U416,2015-05-26-D10-SO-14,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,13.8,NA,98,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U413,2015-05-26-D10-SO-15,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,15,NA,110,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U422,2015-05-26-D10-SO-16,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,14.2,NA,110,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U412,2015-05-26-D10-SO-17,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-04,None,Present,10.2,NA,95,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U421,2015-05-26-D10-SO-18,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,11.2,NA,100,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U400,2015-05-26-D10-SO-19,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-04,None,Present,11.7,NA,100,NA,No otoliths,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U424,2015-05-26-D10-SO-20,DE128N4,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-11-05,None,Present,11.8,NA,102,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U335,2015-05-26-D09-SO-1,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-30,None,Present,8.7,NA,99,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U342,2015-05-26-D09-SO-2,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-30,None,Present,10,NA,99,NA,1 cal chal a destroyed,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U351,2015-05-26-D09-SO-3,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-30,None,Present,NA,NA,103,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U343,2015-05-26-D09-SO-4,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-30,None,Present,10.3,NA,98,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U336,2015-05-26-D09-SO-5,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-30,None,Present,14.3,NA,110,NA,2 cal chal a from u337 in vial (counted in u337),NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U309,2015-05-26-D09-SO-6,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,12.6,NA,107,NA,Two sea lice vials,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U341,2015-05-26-D09-SO-7,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,10.7,NA,103,NA,I otoloith,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U320,2015-05-26-D09-SO-8,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,13.1,NA,107,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U334,2015-05-26-D09-SO-9,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,10.6,NA,99,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U310,2015-05-26-D09-SO-10,DE130N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2015-10-29,None,Present,12.2,NA,104,NA,NA,NA,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U749,2015-05-26-J07-SO-16,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,16.8,NA,109,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1184,2015-05-26-J07-SO-17,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,10.5,NA,99,NA,NA,Cracked oto,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U750,2015-05-26-J07-SO-18,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,22.9,NA,128,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1117,2015-05-26-J07-SO-19,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,12.8,NA,109,NA,No spleen taken,1 oto,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1381,2015-05-26-J07-SO-20,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,19.7,NA,124,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1371,2015-05-26-J07-SO-21,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,25.2,NA,130,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1382,2015-05-26-J07-SO-23,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,12.7,NA,108,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1183,2015-05-26-J07-SO-24,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-17,None,Present,13,NA,100,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1185,2015-05-26-J07-SO-28,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,23.7,NA,123,NA,NA,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1118,2015-05-26-J07-SO-30,JE116N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-18,None,Present,13.3,NA,103,NA,Approx length taken,Caudal fin missing,KI,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1347,2015-05-26-J03-SO-1,JE117N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-11,None,Present,12.1,NA,104,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U475,2015-05-26-J03-SO-3,JE117N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-12,None,Present,13.8,NA,110,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U1348,2015-05-26-J03-SO-4,JE117N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-12,None,Present,12.2,NA,101,NA,NA,NA,LP,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U476,2015-05-26-J03-SO-5,JE117N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-12,None,Present,12,NA,107,NA,NA,NA,CK,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
U601,2015-05-26-J03-SO-6,JE117N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,dissected,2016-02-12,None,Present,12.4,NA,108,NA,Fish fell on floor. 1 cal ca not retained,NA,DS,full_1,lab_fine_2015,lportner_fine,HAKAI,Technicianmr,NA
