ufn,survey_date,site_id,region,species,louse_species,n_lice,year
U11127,2017-06-20,D09,DI,SO,motile_lep,0,2017
U11128,2017-06-20,D09,DI,SO,motile_lep,0,2017
U11129,2017-06-20,D09,DI,SO,motile_lep,0,2017
U11130,2017-06-20,D09,DI,SO,motile_lep,0,2017
U11161,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11162,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11163,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11164,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11165,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11166,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11167,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11168,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11169,2017-06-20,D09,DI,CU,motile_lep,0,2017
U11170,2017-06-20,D09,DI,CU,motile_lep,0,2017
U10792,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10793,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10794,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10795,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10796,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10797,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10798,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10721,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10722,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10723,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10724,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10725,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10726,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10727,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10728,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10729,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10730,2017-06-26,D09,DI,SO,motile_lep,1,2017
U10731,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10732,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10733,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10734,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10735,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10736,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10737,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10738,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10739,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10740,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10741,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10742,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10751,2017-06-26,D09,DI,PI,motile_lep,0,2017
U10752,2017-06-26,D09,DI,PI,motile_lep,0,2017
U10761,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10762,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10763,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10764,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10765,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10766,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10767,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10768,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10769,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10770,2017-06-26,D09,DI,CU,motile_lep,0,2017
U10791,2017-06-26,D09,DI,SO,motile_lep,0,2017
U10801,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10802,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10803,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10804,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10805,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10806,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10807,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10808,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10809,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10810,2017-06-28,D10,DI,SO,motile_lep,0,2017
U10841,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10842,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10843,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10844,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10845,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10846,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10847,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10848,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10849,2017-06-28,D10,DI,CU,motile_lep,0,2017
U10850,2017-06-28,D10,DI,CU,motile_lep,0,2017
U11241,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11242,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11243,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11244,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11245,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11246,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11247,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11248,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11249,2017-07-04,D22,DI,CU,motile_lep,0,2017
U11250,2017-07-04,D22,DI,CU,motile_lep,0,2017
U10881,2017-07-04,D27,DI,SO,motile_lep,0,2017
U10882,2017-07-04,D27,DI,SO,motile_lep,0,2017
U10883,2017-07-04,D27,DI,SO,motile_lep,0,2017
U10911,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10912,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10913,2017-07-04,D27,DI,PI,motile_lep,2,2017
U10914,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10915,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10916,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10917,2017-07-04,D27,DI,PI,motile_lep,1,2017
U10918,2017-07-04,D27,DI,PI,motile_lep,0,2017
U10921,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10922,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10923,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10924,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10925,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10926,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10927,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10928,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10929,2017-07-04,D27,DI,CU,motile_lep,0,2017
U10930,2017-07-04,D27,DI,CU,motile_lep,0,2017
U11311,2017-07-05,D09,DI,PI,motile_lep,0,2017
U11321,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11322,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11323,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11324,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11325,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11326,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11327,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11328,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11329,2017-07-05,D09,DI,CU,motile_lep,0,2017
U11330,2017-07-05,D09,DI,CU,motile_lep,0,2017
U20,2015-05-23,J03,JS,SO,motile_lep,0,2015
U57,2015-05-23,J03,JS,SO,motile_lep,0,2015
U60,2015-05-23,J03,JS,SO,motile_lep,0,2015
U69,2015-05-23,J03,JS,SO,motile_lep,0,2015
U76,2015-05-23,J03,JS,SO,motile_lep,0,2015
U78,2015-05-23,J03,JS,SO,motile_lep,0,2015
U81,2015-05-23,J03,JS,SO,motile_lep,0,2015
U82,2015-05-23,J03,JS,SO,motile_lep,0,2015
U84,2015-05-23,J03,JS,SO,motile_lep,0,2015
U86,2015-05-23,J03,JS,SO,motile_lep,1,2015
U88,2015-05-23,J03,JS,SO,motile_lep,0,2015
U90,2015-05-23,J03,JS,SO,motile_lep,0,2015
U97,2015-05-23,J03,JS,SO,motile_lep,0,2015
U98,2015-05-23,J03,JS,SO,motile_lep,0,2015
U101,2015-05-23,J03,JS,SO,motile_lep,0,2015
U102,2015-05-23,J03,JS,SO,motile_lep,0,2015
U104,2015-05-23,J03,JS,SO,motile_lep,0,2015
U105,2015-05-23,J03,JS,SO,motile_lep,0,2015
U107,2015-05-23,J03,JS,SO,motile_lep,0,2015
U108,2015-05-23,J03,JS,SO,motile_lep,0,2015
U109,2015-05-23,J03,JS,SO,motile_lep,0,2015
U112,2015-05-23,J03,JS,SO,motile_lep,0,2015
U113,2015-05-23,J03,JS,SO,motile_lep,0,2015
U114,2015-05-23,J03,JS,SO,motile_lep,0,2015
U116,2015-05-23,J03,JS,SO,motile_lep,1,2015
U117,2015-05-23,J03,JS,SO,motile_lep,0,2015
U118,2015-05-23,J03,JS,SO,motile_lep,0,2015
U123,2015-05-23,J03,JS,SO,motile_lep,0,2015
U124,2015-05-23,J03,JS,SO,motile_lep,0,2015
U49,2015-05-23,J09,JS,SO,motile_lep,2,2015
U50,2015-05-23,J09,JS,SO,motile_lep,4,2015
U52,2015-05-23,J09,JS,SO,motile_lep,2,2015
U53,2015-05-23,J09,JS,SO,motile_lep,1,2015
U54,2015-05-23,J09,JS,SO,motile_lep,1,2015
U61,2015-05-23,J09,JS,SO,motile_lep,1,2015
U62,2015-05-23,J09,JS,SO,motile_lep,2,2015
U63,2015-05-23,J09,JS,SO,motile_lep,2,2015
U71,2015-05-23,J09,JS,SO,motile_lep,1,2015
U72,2015-05-23,J09,JS,SO,motile_lep,0,2015
U73,2015-05-23,J09,JS,SO,motile_lep,2,2015
U100,2015-05-23,J09,JS,SO,motile_lep,0,2015
U119,2015-05-23,J09,JS,SO,motile_lep,0,2015
U120,2015-05-23,J09,JS,SO,motile_lep,0,2015
U125,2015-05-23,J09,JS,SO,motile_lep,0,2015
U140,2015-05-23,J09,JS,SO,motile_lep,0,2015
U141,2015-05-23,J09,JS,SO,motile_lep,0,2015
U142,2015-05-23,J09,JS,SO,motile_lep,0,2015
U143,2015-05-23,J09,JS,SO,motile_lep,0,2015
U144,2015-05-23,J09,JS,SO,motile_lep,0,2015
U145,2015-05-23,J09,JS,SO,motile_lep,0,2015
U146,2015-05-23,J09,JS,SO,motile_lep,0,2015
U151,2015-05-23,J09,JS,SO,motile_lep,0,2015
U152,2015-05-23,J09,JS,SO,motile_lep,0,2015
U153,2015-05-23,J09,JS,SO,motile_lep,0,2015
U154,2015-05-23,J09,JS,SO,motile_lep,0,2015
U155,2015-05-23,J09,JS,SO,motile_lep,0,2015
U163,2015-05-23,J09,JS,SO,motile_lep,0,2015
U164,2015-05-23,J09,JS,SO,motile_lep,0,2015
U181,2015-05-23,J09,JS,SO,motile_lep,0,2015
U1180,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1206,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1207,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1208,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1213,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1214,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1215,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1216,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1221,2015-05-24,J02,JS,SO,motile_lep,0,2015
U1222,2015-05-24,J02,JS,SO,motile_lep,0,2015
U2832,2015-05-24,J02,JS,CU,motile_lep,0,2015
U2833,2015-05-24,J02,JS,CU,motile_lep,0,2015
U2921,2015-05-24,J02,JS,CU,motile_lep,0,2015
U2922,2015-05-24,J02,JS,CU,motile_lep,0,2015
U2923,2015-05-24,J02,JS,CU,motile_lep,0,2015
U475,2015-05-26,J03,JS,SO,motile_lep,0,2015
U476,2015-05-26,J03,JS,SO,motile_lep,0,2015
U477,2015-05-26,J03,JS,SO,motile_lep,0,2015
U601,2015-05-26,J03,JS,SO,motile_lep,0,2015
U602,2015-05-26,J03,JS,SO,motile_lep,0,2015
U603,2015-05-26,J03,JS,SO,motile_lep,0,2015
U691,2015-05-26,J03,JS,SO,motile_lep,0,2015
U692,2015-05-26,J03,JS,SO,motile_lep,0,2015
U1347,2015-05-26,J03,JS,SO,motile_lep,0,2015
U1348,2015-05-26,J03,JS,SO,motile_lep,0,2015
U3749,2015-05-26,J03,JS,CU,motile_lep,1,2015
U3750,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4042,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4060,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4073,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4074,2015-05-26,J03,JS,CU,motile_lep,1,2015
U4075,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4076,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4077,2015-05-26,J03,JS,CU,motile_lep,0,2015
U4078,2015-05-26,J03,JS,CU,motile_lep,1,2015
U478,2015-05-26,J09,JS,SO,motile_lep,0,2015
U479,2015-05-26,J09,JS,SO,motile_lep,0,2015
U480,2015-05-26,J09,JS,SO,motile_lep,0,2015
U693,2015-05-26,J09,JS,SO,motile_lep,0,2015
U694,2015-05-26,J09,JS,SO,motile_lep,0,2015
U695,2015-05-26,J09,JS,SO,motile_lep,0,2015
U696,2015-05-26,J09,JS,SO,motile_lep,0,2015
U697,2015-05-26,J09,JS,SO,motile_lep,0,2015
U1349,2015-05-26,J09,JS,SO,motile_lep,0,2015
U1350,2015-05-26,J09,JS,SO,motile_lep,0,2015
U2636,2015-05-26,J09,JS,CU,motile_lep,0,2015
U2933,2015-05-26,J09,JS,CU,motile_lep,0,2015
U3011,2015-05-26,J09,JS,CU,motile_lep,0,2015
U3012,2015-05-26,J09,JS,CU,motile_lep,0,2015
U3018,2015-05-26,J09,JS,CU,motile_lep,0,2015
U3239,2015-05-26,J09,JS,PI,motile_lep,0,2015
U950,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1008,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1009,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1010,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1015,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1016,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1017,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1022,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1031,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1032,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1041,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4045,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4081,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4082,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4083,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4116,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4117,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4118,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4119,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4124,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4125,2015-05-31,J03,JS,CU,motile_lep,0,2015
U4757,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4794,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4795,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4798,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4799,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4863,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4864,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4865,2015-05-31,J03,JS,SO,motile_lep,0,2015
U4871,2015-05-31,J03,JS,SO,motile_lep,0,2015
U1064,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1076,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1077,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1078,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1079,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1084,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1085,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1086,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1087,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1088,2015-05-31,J09,JS,SO,motile_lep,0,2015
U2914,2015-05-31,J09,JS,CU,motile_lep,0,2015
U2916,2015-05-31,J09,JS,CU,motile_lep,0,2015
U3001,2015-05-31,J09,JS,CU,motile_lep,0,2015
U3003,2015-05-31,J09,JS,CU,motile_lep,0,2015
U3005,2015-05-31,J09,JS,CU,motile_lep,0,2015
U4758,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4759,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4760,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4796,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4797,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4866,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4867,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4868,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4869,2015-05-31,J09,JS,SO,motile_lep,0,2015
U4870,2015-05-31,J09,JS,SO,motile_lep,0,2015
U1066,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1067,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1122,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1123,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1124,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1125,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1131,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1132,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1133,2015-06-01,J02,JS,SO,motile_lep,0,2015
U1134,2015-06-01,J02,JS,SO,motile_lep,0,2015
U2826,2015-06-01,J02,JS,CU,motile_lep,0,2015
U4918,2015-06-04,J03,JS,PI,motile_lep,1,2015
U4919,2015-06-04,J03,JS,PI,motile_lep,3,2015
U4920,2015-06-04,J03,JS,PI,motile_lep,0,2015
U4921,2015-06-04,J03,JS,PI,motile_lep,0,2015
U4922,2015-06-04,J03,JS,PI,motile_lep,0,2015
U4923,2015-06-04,J03,JS,PI,motile_lep,0,2015
U4928,2015-06-04,J03,JS,PI,motile_lep,0,2015
U1018,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1019,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1020,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1023,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1024,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1025,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1026,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1027,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1042,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1043,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1044,2015-06-07,J09,JS,SO,motile_lep,0,2015
U2531,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2532,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2533,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2864,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2865,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2866,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2867,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2868,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2869,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2870,2015-06-07,J09,JS,PI,motile_lep,0,2015
U2918,2015-06-07,J09,JS,CU,motile_lep,0,2015
U2932,2015-06-07,J09,JS,CU,motile_lep,0,2015
U3027,2015-06-07,J09,JS,CU,motile_lep,0,2015
U3028,2015-06-07,J09,JS,CU,motile_lep,0,2015
U3029,2015-06-07,J09,JS,CU,motile_lep,0,2015
U4710,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4711,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4712,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4713,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4720,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4721,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4722,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4723,2015-06-07,J09,JS,SO,motile_lep,0,2015
U4756,2015-06-07,J09,JS,SO,motile_lep,0,2015
U1235,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1236,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1250,2015-06-08,J03,JS,SO,motile_lep,1,2015
U1260,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1266,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1267,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1271,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1272,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1281,2015-06-08,J03,JS,SO,motile_lep,0,2015
U1282,2015-06-08,J03,JS,SO,motile_lep,0,2015
U3745,2015-06-08,J03,JS,CU,motile_lep,0,2015
U3746,2015-06-08,J03,JS,CU,motile_lep,0,2015
U3747,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4051,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4052,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4053,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4054,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4066,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4067,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4068,2015-06-08,J03,JS,CU,motile_lep,0,2015
U4746,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4747,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4748,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4749,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4850,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4851,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4852,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4853,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4854,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4855,2015-06-08,J03,JS,SO,motile_lep,0,2015
U4924,2015-06-08,J03,JS,PI,motile_lep,0,2015
U1239,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1240,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1268,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1269,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1277,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1278,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1279,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1280,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1287,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1291,2015-06-09,J02,JS,SO,motile_lep,0,2015
U1220,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1225,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1226,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1227,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1232,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1242,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1243,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1251,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1252,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1253,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4046,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4047,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4048,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4105,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4106,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4107,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4108,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4120,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4121,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4122,2015-06-15,J03,JS,CU,motile_lep,0,2015
U4847,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4857,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4858,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4859,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4860,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4861,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4880,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4881,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4882,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4884,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4885,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4886,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4887,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4888,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4889,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4890,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4891,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4892,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4893,2015-06-15,J03,JS,SO,motile_lep,0,2015
U4894,2015-06-15,J03,JS,SO,motile_lep,0,2015
U1270,2015-06-16,J02,JS,SO,motile_lep,0,2015
U1288,2015-06-16,J02,JS,SO,motile_lep,0,2015
U1292,2015-06-16,J02,JS,SO,motile_lep,0,2015
U1301,2015-06-16,J02,JS,SO,motile_lep,0,2015
U1302,2015-06-16,J02,JS,SO,motile_lep,0,2015
U1311,2015-06-16,J02,JS,SO,motile_lep,0,2015
U2637,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2638,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2639,2015-06-16,J02,JS,PI,motile_lep,1,2015
U2640,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2641,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2789,2015-06-16,J02,JS,CU,motile_lep,0,2015
U2790,2015-06-16,J02,JS,CU,motile_lep,0,2015
U2791,2015-06-16,J02,JS,CU,motile_lep,1,2015
U2797,2015-06-16,J02,JS,CU,motile_lep,0,2015
U2842,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2843,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2844,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2845,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2846,2015-06-16,J02,JS,PI,motile_lep,0,2015
U2909,2015-06-16,J02,JS,CU,motile_lep,0,2015
U1237,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1238,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1273,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1274,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1275,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1276,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1283,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1284,2015-06-16,J09,JS,SO,motile_lep,0,2015
U1285,2015-06-16,J09,JS,SO,motile_lep,1,2015
U1286,2015-06-16,J09,JS,SO,motile_lep,0,2015
U2521,2015-06-16,J09,JS,PI,motile_lep,0,2015
U2522,2015-06-16,J09,JS,PI,motile_lep,0,2015
U2642,2015-06-16,J09,JS,PI,motile_lep,0,2015
U2643,2015-06-16,J09,JS,PI,motile_lep,0,2015
U2644,2015-06-16,J09,JS,PI,motile_lep,0,2015
