ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U1688,2016-09-22,None,Present,14,,117,NA,NA,BMM,full1,NA,lab_motiles
U1861,2016-09-22,None,Present,8.3,,96,NA,NA,CVJ,full1,NA,lab_motiles
U1862,2016-09-22,None,Present,7.3,,90,Estimation of fork length.,NA,CVJ,full1,NA,lab_motiles
U1863,2016-09-22,None,Present,9,,99,NA,NA,CVJ,full1,NA,lab_motiles
U1864,2016-09-22,None,Present,11.3,,102,Estimation of fork length.,NA,CVJ,full1,NA,lab_motiles
U1865,2016-09-22,None,Present,8.6,,105,NA,NA,CVJ,full1,NA,lab_motiles
U1866,2016-09-22,None,Present,10.1,,98,Poor stomach sample. tore into pieces during removal.,NA,CVJ,full1,NA,lab_motiles
U1867,2016-09-22,None,Present,13.5,,113,Estimation of fork length.,NA,CVJ,full1,NA,lab_motiles
U1689,2016-09-23,None,Present,12.2,,109,Correct location of otolith sample unverified due to duplicates in data entry,NA,BMM,full1,NA,lab_motiles
U1690,2016-09-23,None,Present,14.7,,125,NA,NA,BMM,full1,NA,lab_motiles
U1891,2016-09-23,None,Present,12.8,,113,FL estimated: no scales collected,NA,BMM,full1,NA,lab_motiles
U1892,2016-09-23,None,Present,13.1,,118,FL estimated,NA,BMM,full1,NA,lab_motiles
U1893,2016-09-23,None,Present,10.8,,104,NA,NA,BMM,full1,NA,lab_motiles
U1894,2016-09-23,None,Present,10.9,,114,NA,NA,BMM,full1,NA,lab_motiles
U1895,2016-09-23,None,Present,11.8,,104,Lesion on dorsal surface; photo taken,NA,BMM,full1,NA,lab_motiles
U1896,2016-09-23,None,Present,13.3,,105,NA,NA,BMM,full1,NA,lab_motiles
U1897,2016-09-23,None,Present,9.9,,99,NA,NA,BMM,full1,NA,lab_motiles
U1898,2016-09-23,None,Present,11.3,,104,NA,NA,BMM,full1,NA,lab_motiles
U1899,2016-09-23,None,Present,9.3,,99,NA,NA,BMM,full1,NA,lab_motiles
U1900,2016-09-23,None,Present,10.5,,98,NA,NA,BMM,full1,NA,lab_motiles
U1868,2016-09-23,None,Present,10.8,,104,Fork length estimated,NA,CVJ,full1,NA,lab_motiles
U1869,2016-09-23,None,Present,14.9,,119,Fork length estimated. Correct location of otolith sample unverified due to duplicates in data entry,NA,CVJ,full1,NA,lab_motiles
U1870,2016-09-23,None,Present,10.4,,98,Liver touched chamois,NA,CVJ,full1,NA,lab_motiles
U1886,2016-09-23,None,Present,10,,99,Postertior kindey swollen. yellow & pale liver.,NA,CVJ,full1,NA,lab_motiles
U1887,2016-09-23,None,Present,NA,,96,"Forgot to record wieght, (was about 10.8g i think).",NA,CVJ,full1,NA,lab_motiles
U1888,2016-09-23,None,Present,9.1,,110,NA,NA,CVJ,full1,NA,lab_motiles
U1889,2016-09-23,None,Present,10.6,,101,Liver pale and brown.,NA,CVJ,full1,NA,lab_motiles
U1890,2016-09-23,None,Present,12.1,,108,NA,NA,CVJ,full1,NA,lab_motiles
U1859,2016-09-24,None,Present,10.1,,99,NA,NA,BJ,full1,NA,lab_motiles
U1860,2016-09-24,None,Present,13.4,,110,NA,NA,BJ,full1,NA,lab_motiles
U1876,2016-09-24,None,Present,11.2,,98,NA,NA,BJ,full1,NA,lab_motiles
U1877,2016-09-24,None,Present,12,,104,NA,NA,BJ,full1,NA,lab_motiles
U1878,2016-09-24,None,Present,8.3,,95,NA,"external isopod parasite present. iso-parasite: family aegidae, genus rocinela.",BJ,full1,NA,lab_motiles
U1879,2016-09-24,None,Present,5.1,,79,NA,NA,BJ,full1,NA,lab_motiles
U1880,2016-09-24,None,Present,6.4,,88,NA,NA,BJ,full1,NA,lab_motiles
U1911,2016-09-24,None,Present,6.5,,86,NA,NA,BJ,full1,NA,lab_motiles
U1912,2016-09-24,None,Present,7.1,,90,NA,NA,BJ,full1,NA,lab_motiles
U1901,2016-09-24,None,Present,11.6,,103,NA,NA,BMM,full1,NA,lab_motiles
U1902,2016-09-24,None,Present,6.6,,92,NA,NA,BMM,full1,NA,lab_motiles
U1903,2016-09-24,None,Present,7.8,,94,NA,Lesion on left ventral area near caudal peduncle,BMM,full1,NA,lab_motiles
U1904,2016-09-24,None,Present,7.5,,89,NA,NA,BMM,full1,NA,lab_motiles
U1905,2016-09-24,None,Present,7.5,,93,FL estimated,NA,BMM,full1,NA,lab_motiles
U1906,2016-09-24,None,Present,8.4,,95,NA,NA,BMM,full1,NA,lab_motiles
U1907,2016-09-24,None,Present,8.2,,95,NA,NA,BMM,full1,NA,lab_motiles
U1908,2016-09-24,None,Present,8,,92,NA,NA,BMM,full1,NA,lab_motiles
U1909,2016-09-24,None,Present,7.8,,92,NA,NA,BMM,full1,NA,lab_motiles
U1910,2016-09-24,None,Present,7.6,,94,NA,NA,BMM,full1,NA,lab_motiles
U1931,2016-09-24,None,Present,9.4,,104,NA,Urosome missing on lep,BMM,full1,NA,lab_motiles
U1932,2016-09-24,None,Present,6.9,,89,NA,1 otolith,BMM,full1,NA,lab_motiles
U1971,2016-09-24,None,Present,6,,85,NA,NA,CVJ,full1,NA,lab_motiles
U1933,2016-09-25,None,Present,9.1,,96,NA,NA,BMM,full1,NA,lab_motiles
U1934,2016-09-25,None,Present,8.7,,98,NA,NA,BMM,full1,NA,lab_motiles
U1935,2016-09-25,None,Present,10.4,,100,NA,NA,BMM,full1,NA,lab_motiles
U1936,2016-09-25,None,Present,8,,98,NA,NA,BMM,full1,NA,lab_motiles
U1937,2016-09-25,None,Present,8.2,,94,NA,NA,BMM,full1,NA,lab_motiles
U1938,2016-09-25,None,Present,7.6,,93,No scales taken.,NA,BMM,full1,NA,lab_motiles
U1939,2016-09-25,None,Present,8,,93,NA,NA,BMM,full1,NA,lab_motiles
U1940,2016-09-25,None,Present,10,,105,NA,NA,BMM,full1,NA,lab_motiles
U1941,2016-09-25,None,Present,8.1,,88,NA,NA,BMM,full1,NA,lab_motiles
U1942,2016-09-25,None,Present,8.2,,99,NA,NA,BMM,full1,NA,lab_motiles
U1943,2016-09-25,None,Present,7.2,,92,No scales taken.,NA,BMM,full1,NA,lab_motiles
U1921,2016-09-25,None,Present,9.4,,98,NA,NA,CVJ,full1,NA,lab_motiles
U1922,2016-09-25,None,Present,9.1,,93,NA,NA,CVJ,full1,NA,lab_motiles
U1923,2016-09-25,None,Present,6.5,,93,NA,NA,CVJ,full1,NA,lab_motiles
U1972,2016-09-25,None,Present,7.4,,94,NA,NA,CVJ,full1,NA,lab_motiles
U1973,2016-09-25,None,Present,6.2,,86,NA,NA,CVJ,full1,NA,lab_motiles
U1974,2016-09-25,None,Present,7,,94,NA,NA,CVJ,full1,NA,lab_motiles
U1975,2016-09-25,None,Present,8.4,,94,NA,Small spleen,CVJ,full1,NA,lab_motiles
U1976,2016-09-25,None,Present,6.1,,86,NA,Small spleen,CVJ,full1,NA,lab_motiles
U1977,2016-09-25,None,Present,10.2,,104,NA,Small spleen,CVJ,full1,NA,lab_motiles
U1978,2016-09-25,None,Present,10.2,,103,NA,Small spleen,CVJ,full1,NA,lab_motiles
U1979,2016-09-25,None,Present,7.4,,93,NA,Small spleen,CVJ,full1,NA,lab_motiles
U1980,2016-09-25,None,Present,6,,98,NA,NA,CVJ,full1,NA,lab_motiles
U1913,2016-09-26,None,Present,10.7,,104,NA,NA,BJ,full1,NA,lab_motiles
U1914,2016-09-26,None,Present,5,,80,NA,NA,BJ,full1,NA,lab_motiles
U1915,2016-09-26,None,Present,13.2,,114,NA,NA,BJ,full1,NA,lab_motiles
U1916,2016-09-26,None,Present,6.4,,88,NA,NA,BJ,full1,NA,lab_motiles
U1917,2016-09-26,None,Present,7.1,,90,NA,NA,BJ,full1,NA,lab_motiles
U1918,2016-09-26,None,Present,6.7,,NA,NA,NA,BJ,full1,NA,lab_motiles
U1919,2016-09-26,None,Present,7.9,,94,NA,NA,BJ,full1,NA,lab_motiles
U1920,2016-09-26,None,Present,7.1,,84,NA,NA,BJ,full1,NA,lab_motiles
U1951,2016-09-26,None,Present,6.8,,85,NA,NA,BJ,full1,NA,lab_motiles
U1944,2016-09-26,None,Present,5.9,,92,Photo taken,NA,BMM,full1,NA,lab_motiles
U1945,2016-09-26,None,Present,6.4,,91,FL estimated,NA,BMM,full1,NA,lab_motiles
U1946,2016-09-26,None,Present,5.8,,86,NA,NA,BMM,full1,NA,lab_motiles
U1947,2016-09-26,None,Present,8.1,,95,NA,NA,BMM,full1,NA,lab_motiles
U1948,2016-09-26,None,Present,7.7,,98,NA,NA,BMM,full1,NA,lab_motiles
U1949,2016-09-26,None,Present,6.1,,87,NA,NA,BMM,full1,NA,lab_motiles
U1950,2016-09-26,None,Present,6.1,,79,NA,NA,BMM,full1,NA,lab_motiles
U1961,2016-09-26,None,Present,7.7,,98,NA,NA,BMM,full1,NA,lab_motiles
U1962,2016-09-26,None,Present,6.3,,89,NA,NA,BMM,full1,NA,lab_motiles
U1924,2016-09-26,None,Present,8.6,,98,NA,NA,CVJ,full1,NA,lab_motiles
U1925,2016-09-26,None,Present,5.1,,85,Estimated fork length,NA,CVJ,full1,NA,lab_motiles
U1926,2016-09-26,None,Present,4.6,,83,NA,NA,CVJ,full1,NA,lab_motiles
U1927,2016-09-26,None,Present,9.1,,102,NA,Pale gills and pale heart,CVJ,full1,NA,lab_motiles
U1928,2016-09-26,None,Present,8.1,,96,NA,NA,CVJ,full1,NA,lab_motiles
U1929,2016-09-26,None,Present,7,,94,NA,NA,CVJ,full1,NA,lab_motiles
U1930,2016-09-26,None,Present,6.4,,86,NA,NA,CVJ,full1,NA,lab_motiles
U1991,2016-09-26,None,Present,7.2,,89,NA,NA,CVJ,full1,NA,lab_motiles
U1992,2016-09-26,None,Present,8.5,,110,NA,NA,CVJ,full1,NA,lab_motiles
U1963,2016-09-27,None,Present,4.8,,79,NA,NA,BMM,full1,NA,lab_motiles
U1964,2016-09-27,None,Present,5.9,,81,NA,NA,BMM,full1,NA,lab_motiles
U1965,2016-09-27,None,Present,5,,78,NA,NA,BMM,full1,NA,lab_motiles
U1966,2016-09-27,None,Present,6.9,,91,NA,NA,BMM,full1,NA,lab_motiles
U1967,2016-09-27,None,Present,6.3,,90,NA,NA,BMM,full1,NA,lab_motiles
U1968,2016-09-27,None,Present,5,,88,NA,NA,BMM,full1,NA,lab_motiles
U1969,2016-09-27,None,Present,5.5,,89,NA,NA,BMM,full1,NA,lab_motiles
U1970,2016-09-27,None,Present,5.3,,85,FL estimated,NA,BMM,full1,NA,lab_motiles
U1981,2016-09-27,None,Present,4.7,,83,NA,NA,BMM,full1,NA,lab_motiles
U1982,2016-09-27,None,Present,7.5,,95,NA,NA,BMM,full1,NA,lab_motiles
U1993,2016-09-27,None,Present,7.2,,97,NA,NA,CVJ,full1,NA,lab_motiles
U1994,2016-09-27,None,Present,7.7,,94,NA,NA,CVJ,full1,NA,lab_motiles
U1995,2016-09-27,None,Present,6.9,,86,NA,NA,CVJ,full1,NA,lab_motiles
U1996,2016-09-27,None,Present,6.8,,100,NA,NA,CVJ,full1,NA,lab_motiles
U1997,2016-09-27,None,Present,4.1,,84,NA,Lesions on right side. photo taken,CVJ,full1,NA,lab_motiles
U1998,2016-09-27,None,Present,8.6,,99,NA,NA,CVJ,full1,NA,lab_motiles
U1999,2016-09-27,None,Present,5.2,,84,NA,NA,CVJ,full1,NA,lab_motiles
U2000,2016-09-27,None,Present,6.1,,93,NA,"Iso-parasite: family aegidae, genus rocinela. see ectoparasite collection.",CVJ,full1,NA,lab_motiles
U2001,2016-09-27,None,Present,8.8,,101,NA,NA,CVJ,full1,NA,lab_motiles
U2002,2016-09-27,None,Present,6.9,,90,Brain touched outside of fish.,NA,CVJ,full1,NA,lab_motiles
U2003,2016-09-27,None,Present,5.4,,90,NA,Pale heart,CVJ,full1,NA,lab_motiles
U1952,2016-09-28,None,Present,5.7,,84,NA,NA,BJ,full1,NA,lab_motiles
U1953,2016-09-28,None,Present,4.8,,75,NA,NA,BJ,full1,NA,lab_motiles
U1954,2016-09-28,None,Present,NA,,128,Weighs 17.5 without guts,NA,BJ,full1,NA,lab_motiles
U1955,2016-09-28,None,Present,9.3,,96,NA,NA,BJ,full1,NA,lab_motiles
U1956,2016-09-28,None,Present,13.8,,115,NA,NA,BJ,full1,NA,lab_motiles
U1957,2016-09-28,None,Present,14,,113,NA,NA,BJ,full1,NA,lab_motiles
U2004,2016-09-28,None,Present,12.9,,113,NA,NA,CVJ,full1,NA,lab_motiles
U2005,2016-09-28,None,Present,11.6,,116,NA,NA,CVJ,full1,NA,lab_motiles
U2006,2016-09-28,None,Present,9.6,,101,NA,NA,CVJ,full1,NA,lab_motiles
U2007,2016-09-28,None,Present,17,,126,NA,NA,CVJ,full1,NA,lab_motiles
U2008,2016-09-28,None,Present,13.5,,118,NA,NA,CVJ,full1,NA,lab_motiles
U2009,2016-09-28,None,Present,5.6,,88,NA,Very red gills. lesions on operculum. photo taken,CVJ,full1,NA,lab_motiles
U1958,2016-10-01,None,Present,12.8,,114,Dropped brain on chamois,NA,BJ,full1,NA,lab_motiles
U1959,2016-10-01,None,Present,6.6,,84,NA,NA,BJ,full1,NA,lab_motiles
U1960,2016-10-01,None,Present,6.2,,90,NA,NA,BJ,full1,NA,lab_motiles
U2021,2016-10-01,None,Present,7.2,,90,NA,NA,BJ,full1,NA,lab_motiles
U2022,2016-10-01,None,Present,5.3,,81,Missing scales,NA,BJ,full1,NA,lab_motiles
U2010,2016-10-01,None,Present,13.8,,115,Dropped heart into RNA ID-19A5. removed and put into proper RNA ID 19B5. fork length estimated.,NA,CVJ,full1,NA,lab_motiles
U2011,2016-10-01,None,Present,7.7,,92,Heart RNA well contaminated by RNA ID 19B5.,NA,CVJ,full1,NA,lab_motiles
U2012,2016-10-01,None,Present,5.5,,84,Fork length estimated.,NA,CVJ,full1,NA,lab_motiles
U2013,2016-10-01,None,Present,8.1,,96,NA,NA,CVJ,full1,NA,lab_motiles
U2014,2016-10-01,None,Present,8.6,,109,NA,NA,CVJ,full1,NA,lab_motiles
U2015,2016-10-01,None,Present,9.1,,110,NA,NA,CVJ,full1,NA,lab_motiles
U2016,2016-10-01,None,Present,8.5,,98,NA,NA,CVJ,full1,NA,lab_motiles
U2017,2016-10-02,None,Present,16.3,,116,NA,Heart and liver pale. Nematode parasite found on chamois.,CVJ,full1,NA,lab_motiles
U2018,2016-10-02,None,Present,25.6,,133,NA,Pale heart.,CVJ,full1,NA,lab_motiles
U2023,2016-10-03,None,Present,NA,,133,"No spleen. Duplicate RNA location entered (22-H7), could not verify which was correct",NA,BJ,full1,NA,lab_motiles
U2019,2016-10-03,None,Present,22.1,,132,NA,NA,CVJ,full1,NA,lab_motiles
U2020,2016-10-03,None,Present,34.7,,152,NA,NA,CVJ,full1,NA,lab_motiles
U2031,2016-10-03,None,Present,17,,119,NA,NA,CVJ,full1,NA,lab_motiles
U2032,2016-10-03,None,Present,17.9,,123,NA,NA,CVJ,full1,NA,lab_motiles
U1983,2016-10-11,None,Present,23.1,,131,NA,NA,BMM,full1,NA,lab_motiles
U1984,2016-10-11,None,Present,21.3,,127,NA,NA,BMM,full1,NA,lab_motiles
U1985,2016-10-11,None,Present,18.4,,119,Only one otolith,NA,BMM,full1,NA,lab_motiles
U1986,2016-10-11,None,Present,22.4,,122,Only one otolith,NA,BMM,full1,NA,lab_motiles
U1987,2016-10-11,None,Present,20.3,,123,NA,NA,BMM,full1,NA,lab_motiles
U1988,2016-10-11,None,Present,22.1,,130,NA,NA,BMM,full1,NA,lab_motiles
U1989,2016-10-11,None,Present,19.1,,123,NA,NA,BMM,full1,NA,lab_motiles
U1990,2016-10-11,None,Present,16.3,,117,NA,NA,BMM,full1,NA,lab_motiles
U2071,2016-10-11,None,Present,22.9,,142,NA,NA,BMM,full1,NA,lab_motiles
U2072,2016-10-11,None,Present,24.1,,133,NA,NA,BMM,full1,NA,lab_motiles
U2073,2016-10-11,None,Present,9.7,,98,NA,NA,BMM,full1,NA,lab_motiles
U2074,2016-10-11,None,Present,8.8,,95,NA,NA,BMM,full1,NA,lab_motiles
U2033,2016-10-11,None,Present,8.8,,110,NA,Fork length estimated.,CVJ,full1,NA,lab_motiles
U2034,2016-10-11,None,Present,10,,103,Brain fell onto chamois.,NA,CVJ,full1,NA,lab_motiles
U2035,2016-10-11,None,Present,11.9,,107,NA,NA,CVJ,full1,NA,lab_motiles
U2036,2016-10-11,None,Present,8.8,,98,NA,Liver with large yellow spot.,CVJ,full1,NA,lab_motiles
U2037,2016-10-11,None,Present,8.4,,95,NA,NA,CVJ,full1,NA,lab_motiles
U2038,2016-10-11,None,Present,8.1,,94,Left iso sample out accidently for about 5 mins on freezer lid.,NA,CVJ,full1,NA,lab_motiles
U2039,2016-10-11,None,Present,8.7,,100,NA,Fork length estimated.,CVJ,full1,NA,lab_motiles
U2061,2016-10-11,None,Present,20.2,,133,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2062,2016-10-11,None,Present,11,,109,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2063,2016-10-11,None,Present,18.3,,138,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2064,2016-10-11,None,Present,15.9,,124,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2065,2016-10-11,None,Present,13.4,,127,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2066,2016-10-11,None,Present,20.7,,139,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2067,2016-10-11,None,Present,14.1,,128,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2068,2016-10-11,None,Present,15.2,,129,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2069,2016-10-11,None,Present,14.7,,123,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2070,2016-10-11,None,Present,15.8,,124,"Sea-lice ennumeration only. Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,CVJ,lice_only,NA,lab_motiles
U2075,2016-10-12,None,Present,10.9,,101,NA,NA,BMM,full1,NA,lab_motiles
U2076,2016-10-12,None,Present,15.5,,113,NA,NA,BMM,full1,NA,lab_motiles
U2077,2016-10-12,None,Present,17,,117,NA,NA,BMM,full1,NA,lab_motiles
U2078,2016-10-12,None,Present,11.5,,102,NA,NA,BMM,full1,NA,lab_motiles
U2079,2016-10-12,None,Present,15.5,,116,NA,NA,BMM,full1,NA,lab_motiles
U2080,2016-10-12,None,Present,13.7,,114,NA,NA,BMM,full1,NA,lab_motiles
U2081,2016-10-12,None,Present,20.3,,123,NA,NA,BMM,full1,NA,lab_motiles
U2082,2016-10-12,None,Present,14.5,,109,NA,NA,BMM,full1,NA,lab_motiles
U2083,2016-10-12,None,Present,13.2,,109,NA,NA,BMM,full1,NA,lab_motiles
U2084,2016-10-12,None,Present,15.1,,116,NA,NA,BMM,full1,NA,lab_motiles
U2085,2016-10-12,None,Present,14.5,,111,NA,NA,BMM,full1,NA,lab_motiles
U2086,2016-10-12,None,Present,24.1,,132,NA,NA,BMM,full1,NA,lab_motiles
U2040,2016-10-12,None,Present,12.2,,108,NA,NA,CVJ,full1,NA,lab_motiles
U2051,2016-10-12,None,Present,10.4,,104,NA,NA,CVJ,full1,NA,lab_motiles
U2052,2016-10-12,None,Present,10.6,,108,NA,NA,CVJ,full1,NA,lab_motiles
U2053,2016-10-12,None,Present,11.8,,108,NA,NA,CVJ,full1,NA,lab_motiles
U2054,2016-10-12,None,Present,8.9,,100,NA,NA,CVJ,full1,NA,lab_motiles
U2055,2016-10-12,None,Present,9.3,,105,NA,NA,CVJ,full1,NA,lab_motiles
U2056,2016-10-12,None,Present,9.4,,98,NA,NA,CVJ,full1,NA,lab_motiles
U2057,2016-10-12,None,Present,9.7,,106,NA,NA,CVJ,full1,NA,lab_motiles
U2024,2016-10-13,None,Present,22.1,,126,NA,NA,BJ,full1,NA,lab_motiles
U2025,2016-10-13,None,Present,NA,,104,NA,NA,BJ,full1,NA,lab_motiles
U2026,2016-10-13,None,Present,25.6,,135,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BJ,irregular,NA,lab_motiles
U2027,2016-10-13,None,Present,12.2,,109,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BJ,irregular,NA,lab_motiles
U2028,2016-10-13,None,Present,17.4,,125,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BJ,irregular,NA,lab_motiles
U2029,2016-10-13,None,Present,16.9,,114,NA,NA,BJ,full1,NA,lab_motiles
U2087,2016-10-13,None,Present,24.5,,132,NA,NA,BMM,full1,NA,lab_motiles
U2088,2016-10-13,None,Present,16.5,,117,NA,NA,BMM,full1,NA,lab_motiles
U2089,2016-10-13,None,Present,17.9,,122,NA,NA,BMM,full1,NA,lab_motiles
U2090,2016-10-13,None,Present,19.3,,124,NA,NA,BMM,full1,NA,lab_motiles
U2091,2016-10-13,None,Present,13.1,,113,NA,NA,BMM,full1,NA,lab_motiles
U2092,2016-10-13,None,Present,13.2,,108,NA,NA,BMM,full1,NA,lab_motiles
U2093,2016-10-13,None,Present,15.2,,115,NA,NA,BMM,full1,NA,lab_motiles
U2094,2016-10-13,None,Present,14.9,,119,NA,NA,BMM,full1,NA,lab_motiles
U2095,2016-10-13,None,Present,10.6,,103,NA,NA,BMM,full1,NA,lab_motiles
U2096,2016-10-13,None,Present,10.8,,105,NA,NA,BMM,full1,NA,lab_motiles
U2097,2016-10-13,None,Present,10.7,,105,NA,NA,BMM,full1,NA,lab_motiles
U2058,2016-10-13,None,Present,10.1,,105,Forgot to record weight,NA,CVJ,full1,NA,lab_motiles
U2059,2016-10-13,None,Present,NA,,105,NA,NA,CVJ,full1,NA,lab_motiles
U2060,2016-10-13,None,Present,9.7,,98,NA,NA,CVJ,full1,NA,lab_motiles
U2111,2016-10-13,None,Present,11.8,,110,NA,NA,CVJ,irregular,NA,lab_motiles
U2112,2016-10-13,None,Present,11.9,,108,NA,NA,CVJ,irregular,NA,lab_motiles
U2113,2016-10-13,None,Present,23.7,,NA,NA,NA,CVJ,irregular,NA,lab_motiles
U2114,2016-10-13,None,Present,14.7,,121,NA,NA,CVJ,irregular,NA,lab_motiles
U2115,2016-10-13,None,Present,10.4,,105,NA,NA,CVJ,irregular,NA,lab_motiles
U2098,2016-10-14,None,Present,13,,111,NA,NA,BMM,full1,NA,lab_motiles
U2099,2016-10-14,None,Present,14.3,,121,NA,NA,BMM,full1,NA,lab_motiles
U2100,2016-10-14,None,Present,15.8,,120,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2101,2016-10-14,None,Present,22.1,,122,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2102,2016-10-14,None,Present,16.1,,121,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2103,2016-10-14,None,Present,15.7,,119,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2104,2016-10-14,None,Present,16,,115,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2105,2016-10-14,None,Present,13.5,,115,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2106,2016-10-14,None,Present,9.8,,106,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2107,2016-10-14,None,Present,14.1,,114,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2116,2016-10-14,None,Present,23.4,,135,NA,Pale spots on gills. huge spleen.,CVJ,full1,NA,lab_motiles
U2117,2016-10-14,None,Present,19.8,,124,Contaminated liver RNA vial with the heart.,Large spleen.,CVJ,full1,NA,lab_motiles
U2118,2016-10-14,None,Present,24.4,,134,NA,NA,CVJ,full1,NA,lab_motiles
U2119,2016-10-14,CWT,Present,16.4,,130,Not sure if cwt present. may have been a false alarm.,NA,CVJ,full1,NA,lab_motiles
U2120,2016-10-14,None,Present,21,,143,"Iso and fa vials mislabeled as 2020, should have been labeled 2120.",NA,CVJ,full1,NA,lab_motiles
U2131,2016-10-14,None,Present,17.8,,126,NA,NA,CVJ,full1,NA,lab_motiles
U2132,2016-10-14,None,Present,30.8,,145,Forgot to take brain sample.,NA,CVJ,full1,NA,lab_motiles
U2133,2016-10-14,None,Present,19.9,,128,NA,NA,CVJ,full1,NA,lab_motiles
U2030,2016-10-15,None,Present,7,,89,NA,NA,BJ,full1,NA,lab_motiles
U2041,2016-10-15,None,Present,7.4,,85,NA,NA,BJ,full1,NA,lab_motiles
U2042,2016-10-15,None,Present,9.8,,98,NA,NA,BJ,full1,NA,lab_motiles
U2043,2016-10-15,None,Present,7.3,,90,NA,NA,BJ,full1,NA,lab_motiles
U2151,2016-10-15,None,Present,21.4,,124,NA,NA,BJ,irregular,NA,lab_motiles
U2152,2016-10-15,None,Present,10.8,,102,Sea lice enumeration only,NA,BJ,lice_only,NA,lab_motiles
U2153,2016-10-15,None,Present,11.9,,101,Sea lice enumeration only,NA,BJ,lice_only,NA,lab_motiles
U2154,2016-10-15,None,Present,13.3,,110,Sea lice enumeration only,NA,BJ,lice_only,NA,lab_motiles
U2155,2016-10-15,None,Present,10.2,,101,Sea lice enumeration only,NA,BJ,lice_only,NA,lab_motiles
U2108,2016-10-15,None,Present,10.7,,105,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
U2109,2016-10-15,None,Present,15.5,,114,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,BMM,irregular,NA,lab_motiles
