sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab
U2362RG1,RNA_pathogens,gill,U2362,NA,PBS
U2363RG1,RNA_pathogens,gill,U2363,NA,PBS
U2364RG1,RNA_pathogens,gill,U2364,NA,PBS
U2365RG1,RNA_pathogens,gill,U2365,NA,PBS
U2366RG1,RNA_pathogens,gill,U2366,NA,PBS
U2367RG1,RNA_pathogens,gill,U2367,NA,PBS
U2368RG1,RNA_pathogens,gill,U2368,NA,PBS
U2369RG1,RNA_pathogens,gill,U2369,NA,PBS
U2370RG1,RNA_pathogens,gill,U2370,NA,PBS
U2371RG1,RNA_pathogens,gill,U2371,NA,PBS
U2372RG1,RNA_pathogens,gill,U2372,NA,PBS
U2373RG1,RNA_pathogens,gill,U2373,NA,PBS
U2374RG1,RNA_pathogens,gill,U2374,NA,PBS
U2375RG1,RNA_pathogens,gill,U2375,NA,PBS
U2376RG1,RNA_pathogens,gill,U2376,NA,PBS
U2377RG1,RNA_pathogens,gill,U2377,NA,PBS
U2378RG1,RNA_pathogens,gill,U2378,NA,PBS
U2379RG1,RNA_pathogens,gill,U2379,NA,PBS
U2380RG1,RNA_pathogens,gill,U2380,NA,PBS
U2381RG1,RNA_pathogens,gill,U2381,NA,PBS
U2382RG1,RNA_pathogens,gill,U2382,NA,PBS
U2383RG1,RNA_pathogens,gill,U2383,NA,PBS
U2384RG1,RNA_pathogens,gill,U2384,NA,PBS
U2385RG1,RNA_pathogens,gill,U2385,NA,PBS
U2386RG1,RNA_pathogens,gill,U2386,NA,PBS
U2387RG1,RNA_pathogens,gill,U2387,NA,PBS
U2388RG1,RNA_pathogens,gill,U2388,NA,PBS
U2389RG1,RNA_pathogens,gill,U2389,NA,NA
U2390RG1,RNA_pathogens,gill,U2390,NA,NA
U2391RG1,RNA_pathogens,gill,U2391,NA,NA
U2392RG1,RNA_pathogens,gill,U2392,NA,NA
U2393RG1,RNA_pathogens,gill,U2393,NA,NA
U2394RG1,RNA_pathogens,gill,U2394,NA,NA
U2395RG1,RNA_pathogens,gill,U2395,NA,NA
U2396RG1,RNA_pathogens,gill,U2396,NA,NA
U2397RG1,RNA_pathogens,gill,U2397,NA,NA
U2398RG1,RNA_pathogens,gill,U2398,NA,NA
U2399RG1,RNA_pathogens,gill,U2399,NA,NA
U2400RG1,RNA_pathogens,gill,U2400,NA,NA
U2411RG1,RNA_pathogens,gill,U2411,NA,NA
U2412RG1,RNA_pathogens,gill,U2412,NA,NA
U2413RG1,RNA_pathogens,gill,U2413,NA,NA
U2414RG1,RNA_pathogens,gill,U2414,NA,NA
U2415RG1,RNA_pathogens,gill,U2415,NA,NA
U2416RG1,RNA_pathogens,gill,U2416,NA,NA
U2417RG1,RNA_pathogens,gill,U2417,NA,NA
U2418RG1,RNA_pathogens,gill,U2418,NA,NA
U2419RG1,RNA_pathogens,gill,U2419,NA,NA
U2420RG1,RNA_pathogens,gill,U2420,NA,NA
U2421RG1,RNA_pathogens,gill,U2421,NA,NA
U2422RG1,RNA_pathogens,gill,U2422,NA,NA
U2423RG1,RNA_pathogens,gill,U2423,Samples somewhat thawed due to new employee training,NA
U2424RG1,RNA_pathogens,gill,U2424,NA,NA
U2425RG1,RNA_pathogens,gill,U2425,NA,NA
U2426RG1,RNA_pathogens,gill,U2426,NA,NA
U2427RG1,RNA_pathogens,gill,U2427,NA,NA
U2428RG1,RNA_pathogens,gill,U2428,NA,NA
U2429RG1,RNA_pathogens,gill,U2429,NA,NA
U2430RG1,RNA_pathogens,gill,U2430,NA,NA
U2431RG1,RNA_pathogens,gill,U2431,NA,PBS
U2432RG1,RNA_pathogens,gill,U2432,NA,PBS
U2433RG1,RNA_pathogens,gill,U2433,NA,PBS
U2434RG1,RNA_pathogens,gill,U2434,NA,PBS
U2435RG1,RNA_pathogens,gill,U2435,NA,PBS
U2436RG1,RNA_pathogens,gill,U2436,NA,PBS
U2437RG1,RNA_pathogens,gill,U2437,NA,PBS
U2438RG1,RNA_pathogens,gill,U2438,NA,PBS
U2439RG1,RNA_pathogens,gill,U2439,NA,PBS
U2451RG1,RNA_pathogens,gill,U2451,NA,PBS
U2452RG1,RNA_pathogens,gill,U2452,NA,PBS
U2453RG1,RNA_pathogens,gill,U2453,NA,PBS
U2454RG1,RNA_pathogens,gill,U2454,NA,PBS
U2455RG1,RNA_pathogens,gill,U2455,NA,PBS
U2456RG1,RNA_pathogens,gill,U2456,NA,PBS
U2457RG1,RNA_pathogens,gill,U2457,NA,PBS
U2458RG1,RNA_pathogens,gill,U2458,NA,PBS
U2459RG1,RNA_pathogens,gill,U2459,NA,PBS
U2460RG1,RNA_pathogens,gill,U2460,NA,PBS
U2461RG1,RNA_pathogens,gill,U2461,NA,PBS
U2462RG1,RNA_pathogens,gill,U2462,NA,PBS
U2463RG1,RNA_pathogens,gill,U2463,NA,PBS
U2464RG1,RNA_pathogens,gill,U2464,NA,PBS
U2465RG1,RNA_pathogens,gill,U2465,NA,PBS
U2466RG1,RNA_pathogens,gill,U2466,NA,NA
U2467RG1,RNA_pathogens,gill,U2467,NA,NA
U2468RG1,RNA_pathogens,gill,U2468,NA,NA
U2469RG1,RNA_pathogens,gill,U2469,NA,NA
U2470RG1,RNA_pathogens,gill,U2470,NA,NA
U2471RG1,RNA_pathogens,gill,U2471,NA,NA
U2472RG1,RNA_pathogens,gill,U2472,NA,NA
U2473RG1,RNA_pathogens,gill,U2473,NA,NA
U2494RG1,RNA_pathogens,gill,U2494,NA,NA
U2495RG1,RNA_pathogens,gill,U2495,NA,NA
U2496RG1,RNA_pathogens,gill,U2496,NA,NA
U2497RG1,RNA_pathogens,gill,U2497,NA,NA
U2498RG1,RNA_pathogens,gill,U2498,NA,NA
U2499RG1,RNA_pathogens,gill,U2499,NA,NA
U2500RG1,RNA_pathogens,gill,U2500,NA,NA
U2501RG1,RNA_pathogens,gill,U2501,NA,NA
U2502RG1,RNA_pathogens,gill,U2502,NA,NA
U2503RG1,RNA_pathogens,gill,U2503,NA,NA
U2504RG1,RNA_pathogens,gill,U2504,NA,NA
U2505RG1,RNA_pathogens,gill,U2505,NA,NA
U2506RG1,RNA_pathogens,gill,U2506,NA,NA
U2507RG1,RNA_pathogens,gill,U2507,NA,NA
U2508RG1,RNA_pathogens,gill,U2508,NA,NA
U2509RG1,RNA_pathogens,gill,U2509,NA,NA
U2510RG1,RNA_pathogens,gill,U2510,NA,NA
U2511RG1,RNA_pathogens,gill,U2511,NA,NA
U2512RG1,RNA_pathogens,gill,U2512,NA,PBS
U2513RG1,RNA_pathogens,gill,U2513,NA,PBS
U2514RG1,RNA_pathogens,gill,U2514,NA,PBS
U2515RG1,RNA_pathogens,gill,U2515,NA,PBS
U2516RG1,RNA_pathogens,gill,U2516,NA,PBS
U2517RG1,RNA_pathogens,gill,U2517,NA,PBS
U2518RG1,RNA_pathogens,gill,U2518,NA,PBS
U2519RG1,RNA_pathogens,gill,U2519,NA,PBS
U2520RG1,RNA_pathogens,gill,U2520,NA,PBS
U2521RG1,RNA_pathogens,gill,U2521,NA,PBS
U2522RG1,RNA_pathogens,gill,U2522,NA,PBS
U2523RG1,RNA_pathogens,gill,U2523,NA,PBS
U2524RG1,RNA_pathogens,gill,U2524,NA,PBS
U2525RG1,RNA_pathogens,gill,U2525,NA,PBS
U2526RG1,RNA_pathogens,gill,U2526,NA,PBS
U2527RG1,RNA_pathogens,gill,U2527,NA,PBS
U2528RG1,RNA_pathogens,gill,U2528,NA,PBS
U2529RG1,RNA_pathogens,gill,U2529,NA,PBS
U2530RG1,RNA_pathogens,gill,U2530,NA,PBS
U2531RG1,RNA_pathogens,gill,U2531,NA,PBS
U2532RG1,RNA_pathogens,gill,U2532,NA,PBS
U2533RG1,RNA_pathogens,gill,U2533,NA,PBS
U2534RG1,RNA_pathogens,gill,U2534,NA,NA
U2535RG1,RNA_pathogens,gill,U2535,NA,NA
U2536RG1,RNA_pathogens,gill,U2536,NA,NA
U2537RG1,RNA_pathogens,gill,U2537,NA,NA
U2538RG1,RNA_pathogens,gill,U2538,NA,NA
U2539RG1,RNA_pathogens,gill,U2539,NA,NA
U2540RG1,RNA_pathogens,gill,U2540,NA,NA
U2541RG1,RNA_pathogens,gill,U2541,NA,NA
U2542RG1,RNA_pathogens,gill,U2542,NA,NA
U2543RG1,RNA_pathogens,gill,U2543,NA,NA
U2544RG1,RNA_pathogens,gill,U2544,NA,NA
U2545RG1,RNA_pathogens,gill,U2545,NA,NA
U2546RG1,RNA_pathogens,gill,U2546,NA,NA
U2547RG1,RNA_pathogens,gill,U2547,NA,NA
U2548RG1,RNA_pathogens,gill,U2548,NA,NA
U2549RG1,RNA_pathogens,gill,U2549,NA,NA
U2550RG1,RNA_pathogens,gill,U2550,NA,NA
U2551RG1,RNA_pathogens,gill,U2551,NA,NA
U2552RG1,RNA_pathogens,gill,U2552,NA,NA
U2553RG1,RNA_pathogens,gill,U2553,NA,NA
U2554RG1,RNA_pathogens,gill,U2554,NA,NA
U2555RG1,RNA_pathogens,gill,U2555,NA,NA
U2601RG1,RNA_pathogens,gill,U2601,NA,PBS
U2602RG1,RNA_pathogens,gill,U2602,NA,PBS
U2603RG1,RNA_pathogens,gill,U2603,NA,PBS
U2604RG1,RNA_pathogens,gill,U2604,NA,PBS
U2605RG1,RNA_pathogens,gill,U2605,NA,PBS
U2606RG1,RNA_pathogens,gill,U2606,NA,PBS
U2607RG1,RNA_pathogens,gill,U2607,NA,PBS
U2608RG1,RNA_pathogens,gill,U2608,NA,PBS
U2609RG1,RNA_pathogens,gill,U2609,NA,NA
U2610RG1,RNA_pathogens,gill,U2610,NA,NA
U2611RG1,RNA_pathogens,gill,U2611,NA,NA
U2612RG1,RNA_pathogens,gill,U2612,NA,NA
U2613RG1,RNA_pathogens,gill,U2613,NA,NA
U2614RG1,RNA_pathogens,gill,U2614,NA,NA
U2615RG1,RNA_pathogens,gill,U2615,NA,NA
U2616RG1,RNA_pathogens,gill,U2616,NA,NA
U2617RG1,RNA_pathogens,gill,U2617,NA,NA
U2618RG1,RNA_pathogens,gill,U2618,NA,NA
U2619RG1,RNA_pathogens,gill,U2619,NA,NA
U2620RG1,RNA_pathogens,gill,U2620,NA,NA
U2621RG1,RNA_pathogens,gill,U2621,NA,NA
U2622RG1,RNA_pathogens,gill,U2622,NA,NA
U2623RG1,RNA_pathogens,gill,U2623,NA,NA
U2624RG1,RNA_pathogens,gill,U2624,NA,NA
U2625RG1,RNA_pathogens,gill,U2625,NA,PBS
U2626RG1,RNA_pathogens,gill,U2626,NA,PBS
U2627RG1,RNA_pathogens,gill,U2627,NA,PBS
U2628RG1,RNA_pathogens,gill,U2628,NA,PBS
U2629RG1,RNA_pathogens,gill,U2629,NA,PBS
U2630RG1,RNA_pathogens,gill,U2630,NA,PBS
U2631RG1,RNA_pathogens,gill,U2631,NA,PBS
U2632RG1,RNA_pathogens,gill,U2632,NA,PBS
U2633RG1,RNA_pathogens,gill,U2633,NA,PBS
U2634RG1,RNA_pathogens,gill,U2634,NA,PBS
U2635RG1,RNA_pathogens,gill,U2635,NA,PBS
U2636RG1,RNA_pathogens,gill,U2636,NA,PBS
U2637RG1,RNA_pathogens,gill,U2637,NA,PBS
U2638RG1,RNA_pathogens,gill,U2638,NA,PBS
U2639RG1,RNA_pathogens,gill,U2639,NA,PBS
U2640RG1,RNA_pathogens,gill,U2640,NA,PBS
U2641RG1,RNA_pathogens,gill,U2641,NA,PBS
U2642RG1,RNA_pathogens,gill,U2642,NA,PBS
U2643RG1,RNA_pathogens,gill,U2643,NA,PBS
U2644RG1,RNA_pathogens,gill,U2644,NA,PBS
U2645RG1,RNA_pathogens,gill,U2645,NA,NA
U2646RG1,RNA_pathogens,gill,U2646,NA,NA
U2647RG1,RNA_pathogens,gill,U2647,NA,NA
U2648RG1,RNA_pathogens,gill,U2648,NA,NA
U2649RG1,RNA_pathogens,gill,U2649,NA,NA
U2650RG1,RNA_pathogens,gill,U2650,NA,NA
U2651RG1,RNA_pathogens,gill,U2651,NA,NA
U2652RG1,RNA_pathogens,gill,U2652,NA,NA
U2653RG1,RNA_pathogens,gill,U2653,NA,NA
U2654RG1,RNA_pathogens,gill,U2654,NA,NA
U2655RG1,RNA_pathogens,gill,U2655,NA,NA
U2656RG1,RNA_pathogens,gill,U2656,NA,NA
U2657RG1,RNA_pathogens,gill,U2657,NA,NA
U2658RG1,RNA_pathogens,gill,U2658,NA,PBS
U2659RG1,RNA_pathogens,gill,U2659,NA,PBS
U2660RG1,RNA_pathogens,gill,U2660,NA,NA
U2661RG1,RNA_pathogens,gill,U2661,NA,NA
U2662RG1,RNA_pathogens,gill,U2662,NA,NA
U2663RG1,RNA_pathogens,gill,U2663,NA,NA
U2664RG1,RNA_pathogens,gill,U2664,NA,NA
U2665RG1,RNA_pathogens,gill,U2665,NA,NA
U2666RG1,RNA_pathogens,gill,U2666,NA,NA
U2667RG1,RNA_pathogens,gill,U2667,NA,NA
U2669RG1,RNA_pathogens,gill,U2669,NA,NA
U2701RG1,RNA_pathogens,gill,U2701,NA,PBS
U2702RG1,RNA_pathogens,gill,U2702,NA,PBS
U2703RG1,RNA_pathogens,gill,U2703,NA,PBS
U2704RG1,RNA_pathogens,gill,U2704,NA,PBS
U2705RG1,RNA_pathogens,gill,U2705,NA,PBS
U2706RG1,RNA_pathogens,gill,U2706,NA,PBS
U2707RG1,RNA_pathogens,gill,U2707,NA,PBS
U2708RG1,RNA_pathogens,gill,U2708,NA,PBS
U2709RG1,RNA_pathogens,gill,U2709,NA,PBS
U2710RG1,RNA_pathogens,gill,U2710,NA,PBS
U2711RG1,RNA_pathogens,gill,U2711,NA,PBS
U2712RG1,RNA_pathogens,gill,U2712,NA,PBS
U2713RG1,RNA_pathogens,gill,U2713,NA,PBS
U2714RG1,RNA_pathogens,gill,U2714,NA,PBS
U2715RG1,RNA_pathogens,gill,U2715,NA,PBS
U2716RG1,RNA_pathogens,gill,U2716,NA,PBS
U2717RG1,RNA_pathogens,gill,U2717,NA,NA
U2718RG1,RNA_pathogens,gill,U2718,NA,NA
U2719RG1,RNA_pathogens,gill,U2719,NA,NA
U2720RG1,RNA_pathogens,gill,U2720,NA,NA
U2721RG1,RNA_pathogens,gill,U2721,NA,NA
U2722RG1,RNA_pathogens,gill,U2722,NA,NA
U2723RG1,RNA_pathogens,gill,U2723,NA,NA
U2724RG1,RNA_pathogens,gill,U2724,NA,NA
U2725RG1,RNA_pathogens,gill,U2725,NA,NA
U2726RG1,RNA_pathogens,gill,U2726,NA,NA
U2727RG1,RNA_pathogens,gill,U2727,NA,NA
U2728RG1,RNA_pathogens,gill,U2728,NA,NA
U2729RG1,RNA_pathogens,gill,U2729,NA,NA
U2730RG1,RNA_pathogens,gill,U2730,NA,NA
U2731RG1,RNA_pathogens,gill,U2731,NA,NA
U2732RG1,RNA_pathogens,gill,U2732,NA,NA
U2733RG1,RNA_pathogens,gill,U2733,NA,NA
U2734RG1,RNA_pathogens,gill,U2734,NA,NA
U2735RG1,RNA_pathogens,gill,U2735,NA,NA
U2736RG1,RNA_pathogens,gill,U2736,NA,NA
U2737RG1,RNA_pathogens,gill,U2737,NA,NA
U2738RG1,RNA_pathogens,gill,U2738,NA,NA
U2739RG1,RNA_pathogens,gill,U2739,NA,NA
U2740RG1,RNA_pathogens,gill,U2740,NA,NA
U2741RG1,RNA_pathogens,gill,U2741,NA,NA
U2742RG1,RNA_pathogens,gill,U2742,NA,NA
U2743RG1,RNA_pathogens,gill,U2743,NA,NA
U2744RG1,RNA_pathogens,gill,U2744,NA,NA
U2745RG1,RNA_pathogens,gill,U2745,NA,NA
U2746RG1,RNA_pathogens,gill,U2746,NA,NA
U2747RG1,RNA_pathogens,gill,U2747,NA,NA
U2748RG1,RNA_pathogens,gill,U2748,NA,NA
U2749RG1,RNA_pathogens,gill,U2749,NA,NA
U2750RG1,RNA_pathogens,gill,U2750,NA,NA
U2751RG1,RNA_pathogens,gill,U2751,NA,NA
U2752RG1,RNA_pathogens,gill,U2752,NA,NA
U2753RG1,RNA_pathogens,gill,U2753,NA,NA
U2754RG1,RNA_pathogens,gill,U2754,NA,NA
U2755RG1,RNA_pathogens,gill,U2755,NA,NA
U2756RG1,RNA_pathogens,gill,U2756,"Muscle, gill & brain samples may be underneath beads",NA
U2757RG1,RNA_pathogens,gill,U2757,NA,NA
U2758RG1,RNA_pathogens,gill,U2758,NA,NA
U2759RG1,RNA_pathogens,gill,U2759,NA,NA
U2760RG1,RNA_pathogens,gill,U2760,NA,NA
U2761RG1,RNA_pathogens,gill,U2761,NA,NA
U2762RG1,RNA_pathogens,gill,U2762,NA,NA
U2763RG1,RNA_pathogens,gill,U2763,NA,NA
U2764RG1,RNA_pathogens,gill,U2764,NA,NA
U2765RG1,RNA_pathogens,gill,U2765,NA,NA
U2766RG1,RNA_pathogens,gill,U2766,NA,NA
U2767RG1,RNA_pathogens,gill,U2767,NA,NA
U2768RG1,RNA_pathogens,gill,U2768,NA,NA
U2769RG1,RNA_pathogens,gill,U2769,NA,NA
U2770RG1,RNA_pathogens,gill,U2770,NA,NA
U2771RG1,RNA_pathogens,gill,U2771,NA,NA
U2772RG1,RNA_pathogens,gill,U2772,NA,NA
U2773RG1,RNA_pathogens,gill,U2773,NA,NA
U2774RG1,RNA_pathogens,gill,U2774,NA,NA
U2775RG1,RNA_pathogens,gill,U2775,NA,NA
U2776RG1,RNA_pathogens,gill,U2776,NA,NA
U2777RG1,RNA_pathogens,gill,U2777,NA,NA
U2778RG1,RNA_pathogens,gill,U2778,NA,NA
U2779RG1,RNA_pathogens,gill,U2779,NA,NA
U2780RG1,RNA_pathogens,gill,U2780,NA,NA
U2781RG1,RNA_pathogens,gill,U2781,NA,NA
U2782RG1,RNA_pathogens,gill,U2782,NA,NA
U2783RG1,RNA_pathogens,gill,U2783,NA,NA
U2784RG1,RNA_pathogens,gill,U2784,NA,NA
U2785RG1,RNA_pathogens,gill,U2785,NA,NA
U2786RG1,RNA_pathogens,gill,U2786,NA,NA
U2787RG1,RNA_pathogens,gill,U2787,NA,NA
U2788RG1,RNA_pathogens,gill,U2788,NA,NA
U2789RG1,RNA_pathogens,gill,U2789,NA,PBS
U2790RG1,RNA_pathogens,gill,U2790,NA,PBS
U2791RG1,RNA_pathogens,gill,U2791,NA,PBS
U2792RG1,RNA_pathogens,gill,U2792,NA,PBS
U2793RG1,RNA_pathogens,gill,U2793,NA,PBS
U2794RG1,RNA_pathogens,gill,U2794,NA,PBS
U2795RG1,RNA_pathogens,gill,U2795,NA,PBS
U2796RG1,RNA_pathogens,gill,U2796,NA,PBS
U2797RG1,RNA_pathogens,gill,U2797,NA,NA
U2798RG1,RNA_pathogens,gill,U2798,NA,PBS
U2799RG1,RNA_pathogens,gill,U2799,NA,PBS
U2800RG1,RNA_pathogens,gill,U2800,NA,PBS
U2801RG1,RNA_pathogens,gill,U2801,NA,NA
U2802RG1,RNA_pathogens,gill,U2802,NA,NA
U2803RG1,RNA_pathogens,gill,U2803,NA,NA
U2804RG1,RNA_pathogens,gill,U2804,NA,NA
U2805RG1,RNA_pathogens,gill,U2805,NA,NA
U2806RG1,RNA_pathogens,gill,U2806,NA,NA
U2807RG1,RNA_pathogens,gill,U2807,NA,NA
U2808RG1,RNA_pathogens,gill,U2808,NA,NA
U2809RG1,RNA_pathogens,gill,U2809,NA,NA
U2810RG1,RNA_pathogens,gill,U2810,NA,NA
U2811RG1,RNA_pathogens,gill,U2811,NA,NA
U2812RG1,RNA_pathogens,gill,U2812,NA,NA
U2813RG1,RNA_pathogens,gill,U2813,NA,NA
U2814RG1,RNA_pathogens,gill,U2814,NA,NA
U2815RG1,RNA_pathogens,gill,U2815,NA,NA
U2816RG1,RNA_pathogens,gill,U2816,NA,NA
U2817RG1,RNA_pathogens,gill,U2817,NA,NA
U2818RG1,RNA_pathogens,gill,U2818,NA,NA
U2819RG1,RNA_pathogens,gill,U2819,NA,NA
U2820RG1,RNA_pathogens,gill,U2820,NA,NA
U2821RG1,RNA_pathogens,gill,U2821,NA,NA
U2822RG1,RNA_pathogens,gill,U2822,NA,NA
U2823RG1,RNA_pathogens,gill,U2823,NA,NA
U2824RG1,RNA_pathogens,gill,U2824,NA,PBS
U2825RG1,RNA_pathogens,gill,U2825,NA,PBS
U2826RG1,RNA_pathogens,gill,U2826,NA,PBS
U2827RG1,RNA_pathogens,gill,U2827,NA,PBS
U2828RG1,RNA_pathogens,gill,U2828,NA,PBS
U2829RG1,RNA_pathogens,gill,U2829,NA,PBS
U2830RG1,RNA_pathogens,gill,U2830,NA,PBS
U2831RG1,RNA_pathogens,gill,U2831,NA,PBS
U2832RG1,RNA_pathogens,gill,U2832,NA,PBS
U2833RG1,RNA_pathogens,gill,U2833,NA,PBS
U2834RG1,RNA_pathogens,gill,U2834,NA,PBS
U2835RG1,RNA_pathogens,gill,U2835,NA,PBS
U2836RG1,RNA_pathogens,gill,U2836,NA,PBS
U2837RG1,RNA_pathogens,gill,U2837,NA,PBS
U2838RG1,RNA_pathogens,gill,U2838,NA,PBS
U2839RG1,RNA_pathogens,gill,U2839,NA,PBS
U2840RG1,RNA_pathogens,gill,U2840,NA,PBS
U2841RG1,RNA_pathogens,gill,U2841,NA,PBS
U2842RG1,RNA_pathogens,gill,U2842,NA,PBS
U2843RG1,RNA_pathogens,gill,U2843,NA,PBS
U2844RG1,RNA_pathogens,gill,U2844,NA,PBS
U2845RG1,RNA_pathogens,gill,U2845,NA,PBS
U2846RG1,RNA_pathogens,gill,U2846,NA,PBS
U2847RG1,RNA_pathogens,gill,U2847,NA,PBS
U2848RG1,RNA_pathogens,gill,U2848,NA,PBS
U2849RG1,RNA_pathogens,gill,U2849,NA,PBS
U2850RG1,RNA_pathogens,gill,U2850,NA,PBS
U2851RG1,RNA_pathogens,gill,U2851,NA,PBS
U2852RG1,RNA_pathogens,gill,U2852,NA,PBS
U2853RG1,RNA_pathogens,gill,U2853,NA,PBS
U2854RG1,RNA_pathogens,gill,U2854,NA,PBS
U2855RG1,RNA_pathogens,gill,U2855,NA,PBS
U2856RG1,RNA_pathogens,gill,U2856,NA,PBS
U2857RG1,RNA_pathogens,gill,U2857,NA,PBS
U2858RG1,RNA_pathogens,gill,U2858,NA,PBS
U2859RG1,RNA_pathogens,gill,U2859,NA,PBS
U2860RG1,RNA_pathogens,gill,U2860,NA,PBS
U2861RG1,RNA_pathogens,gill,U2861,NA,PBS
U2862RG1,RNA_pathogens,gill,U2862,NA,PBS
U2863RG1,RNA_pathogens,gill,U2863,NA,PBS
U2864RG1,RNA_pathogens,gill,U2864,NA,PBS
U2865RG1,RNA_pathogens,gill,U2865,NA,PBS
U2866RG1,RNA_pathogens,gill,U2866,NA,PBS
U2867RG1,RNA_pathogens,gill,U2867,NA,PBS
U2868RG1,RNA_pathogens,gill,U2868,NA,PBS
U2869RG1,RNA_pathogens,gill,U2869,NA,PBS
U2870RG1,RNA_pathogens,gill,U2870,NA,PBS
U2871RG1,RNA_pathogens,gill,U2871,NA,PBS
U2872RG1,RNA_pathogens,gill,U2872,NA,PBS
U2873RG1,RNA_pathogens,gill,U2873,NA,PBS
U2874RG1,RNA_pathogens,gill,U2874,NA,PBS
U2875RG1,RNA_pathogens,gill,U2875,NA,PBS
U2876RG1,RNA_pathogens,gill,U2876,NA,PBS
U2877RG1,RNA_pathogens,gill,U2877,NA,PBS
U2878RG1,RNA_pathogens,gill,U2878,NA,PBS
U2879RG1,RNA_pathogens,gill,U2879,NA,PBS
U2880RG1,RNA_pathogens,gill,U2880,NA,PBS
U2881RG1,RNA_pathogens,gill,U2881,NA,PBS
U2882RG1,RNA_pathogens,gill,U2882,NA,PBS
U2883RG1,RNA_pathogens,gill,U2883,NA,PBS
U2884RG1,RNA_pathogens,gill,U2884,NA,PBS
U2885RG1,RNA_pathogens,gill,U2885,NA,PBS
U2886RG1,RNA_pathogens,gill,U2886,NA,PBS
U2887RG1,RNA_pathogens,gill,U2887,NA,PBS
U2888RG1,RNA_pathogens,gill,U2888,NA,PBS
U2889RG1,RNA_pathogens,gill,U2889,NA,PBS
U2890RG1,RNA_pathogens,gill,U2890,NA,PBS
U2891RG1,RNA_pathogens,gill,U2891,NA,PBS
U2892RG1,RNA_pathogens,gill,U2892,NA,PBS
U2893RG1,RNA_pathogens,gill,U2893,NA,PBS
U2894RG1,RNA_pathogens,gill,U2894,NA,PBS
U2895RG1,RNA_pathogens,gill,U2895,NA,PBS
U2896RG1,RNA_pathogens,gill,U2896,NA,PBS
U2897RG1,RNA_pathogens,gill,U2897,NA,PBS
U2898RG1,RNA_pathogens,gill,U2898,NA,PBS
U2899RG1,RNA_pathogens,gill,U2899,NA,NA
U2900RG1,RNA_pathogens,gill,U2900,NA,NA
U2901RG1,RNA_pathogens,gill,U2901,NA,NA
U2902RG1,RNA_pathogens,gill,U2902,NA,NA
U2903RG1,RNA_pathogens,gill,U2903,NA,NA
U2904RG1,RNA_pathogens,gill,U2904,NA,PBS
U2905RG1,RNA_pathogens,gill,U2905,NA,PBS
U2906RG1,RNA_pathogens,gill,U2906,NA,PBS
U2907RG1,RNA_pathogens,gill,U2907,NA,PBS
U2908RG1,RNA_pathogens,gill,U2908,NA,PBS
U2909RG1,RNA_pathogens,gill,U2909,NA,PBS
U2910RG1,RNA_pathogens,gill,U2910,NA,PBS
U2911RG1,RNA_pathogens,gill,U2911,NA,PBS
U2912RG1,RNA_pathogens,gill,U2912,NA,PBS
U2913RG1,RNA_pathogens,gill,U2913,NA,PBS
U2914RG1,RNA_pathogens,gill,U2914,NA,PBS
U2915RG1,RNA_pathogens,gill,U2915,NA,PBS
U2916RG1,RNA_pathogens,gill,U2916,NA,PBS
U2917RG1,RNA_pathogens,gill,U2917,NA,PBS
U2918RG1,RNA_pathogens,gill,U2918,NA,PBS
U2919RG1,RNA_pathogens,gill,U2919,NA,PBS
U2920RG1,RNA_pathogens,gill,U2920,NA,PBS
U2921RG1,RNA_pathogens,gill,U2921,NA,PBS
U2922RG1,RNA_pathogens,gill,U2922,NA,PBS
U2923RG1,RNA_pathogens,gill,U2923,NA,PBS
U2924RG1,RNA_pathogens,gill,U2924,NA,PBS
U2925RG1,RNA_pathogens,gill,U2925,NA,PBS
U2926RG1,RNA_pathogens,gill,U2926,NA,PBS
U2927RG1,RNA_pathogens,gill,U2927,NA,PBS
U2928RG1,RNA_pathogens,gill,U2928,NA,PBS
U2929RG1,RNA_pathogens,gill,U2929,NA,PBS
U2930RG1,RNA_pathogens,gill,U2930,NA,PBS
U2931RG1,RNA_pathogens,gill,U2931,NA,PBS
U2932RG1,RNA_pathogens,gill,U2932,NA,PBS
U2933RG1,RNA_pathogens,gill,U2933,NA,PBS
U2934RG1,RNA_pathogens,gill,U2934,NA,PBS
U2935RG1,RNA_pathogens,gill,U2935,NA,NA
U2936RG1,RNA_pathogens,gill,U2936,NA,NA
U2937RG1,RNA_pathogens,gill,U2937,NA,NA
U2938RG1,RNA_pathogens,gill,U2938,NA,NA
U2939RG1,RNA_pathogens,gill,U2939,NA,NA
U2940RG1,RNA_pathogens,gill,U2940,NA,NA
U2941RG1,RNA_pathogens,gill,U2941,NA,NA
U2942RG1,RNA_pathogens,gill,U2942,NA,NA
U2943RG1,RNA_pathogens,gill,U2943,NA,NA
U2944RG1,RNA_pathogens,gill,U2944,NA,NA
U2945RG1,RNA_pathogens,gill,U2945,NA,NA
U2946RG1,RNA_pathogens,gill,U2946,NA,NA
U2947RG1,RNA_pathogens,gill,U2947,NA,NA
U2948RG1,RNA_pathogens,gill,U2948,NA,NA
U2949RG1,RNA_pathogens,gill,U2949,NA,NA
U2950RG1,RNA_pathogens,gill,U2950,NA,NA
U2951RG1,RNA_pathogens,gill,U2951,NA,NA
