ufn,sample_id,date_liced,lab_count_fine_no_id,lab_count_fine_total,lep_cop,lep_cunifer_cop,lep_chal_a,lep_chal_b,lep_pa_m_1,lep_pa_m_2,lep_pa_f_1,lep_pa_f_2,lep_pa_unid,lep_a_m,lep_a_f,lep_grav_f,cal_cop,cal_chal_a_1,cal_chal_a_2,cal_chal_b_3,cal_chal_b_4_f,cal_chal_b_4_m,cal_chal_4_unid,cal_chal_a_unid,cal_chal_b_unid,cal_pa_m,cal_pa_f,cal_a_m,cal_a_f,cal_grav_f,cal_mot_unid,unid_louse,lab_staff,comments,quality_level,quality_log
U10246,NA,2018-02-14,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10248,NA,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12565,NA,2018-02-14,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12570,NA,2018-02-14,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10966,NA,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12641,NA,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12642,NA,2018-02-14,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12643,NA,2018-02-14,NA,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12647,NA,2018-02-14,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12649,NA,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12962,NA,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12963,NA,2018-02-14,NA,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12965,NA,2018-02-14,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,LP,C mot missing posterior end,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12967,NA,2018-02-14,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12968,NA,2018-02-14,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10802,NA,2018-02-14,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10804,NA,2018-02-14,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,LP,JG missed one GC mot.,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10081,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10087,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10088,NA,2018-02-15,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,LP,one C mot missing posterior end,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10090,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10242,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10243,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12563,NA,2018-02-15,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12566,NA,2018-02-15,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12567,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12569,NA,2018-02-15,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12645,NA,2018-02-15,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12646,NA,2018-02-15,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12648,NA,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12650,NA,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11121,NA,2018-02-15,NA,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11122,NA,2018-02-15,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11128,NA,2018-02-15,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11129,NA,2018-02-15,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10082,NA,2018-02-16,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10561,NA,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,LP,C mot missing posterior end; KB missed mot in bag,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10563,NA,2018-02-16,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10567,NA,2018-02-16,NA,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10568,NA,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10570,NA,2018-02-16,NA,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10641,NA,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10642,NA,2018-02-16,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10648,NA,2018-02-16,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U10650,NA,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11123,NA,2018-02-16,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U11125,NA,2018-02-16,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12803,NA,2018-02-16,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12805,NA,2018-02-16,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U12807,NA,2018-02-16,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U826,S826SL1,2018-02-19,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,LP,NA,Raw,NA
U849,S849SL1,2018-02-19,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U861,S861SL1,2018-02-19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U840,S840SL1,2018-02-19,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U846,S846SL1,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U850,S850SL1,2018-02-19,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U847,S847SL1,2018-02-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U864,S864SL1,2018-02-19,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U844,S844SL1,2018-02-19,13,16,0,1,0,0,0,0,0,0,0,0,0,0,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U845,NA,2018-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U809,S809SL1,2018-02-19,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U810,S810SL1,2018-02-19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,LP,NA,Raw,NA
U758,S758SL1,2018-02-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U821,S821SL1,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U822,S822SL1,2018-02-19,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U823,NA,2018-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,0 lice found- no vial,Raw,"Received enumeration & identification, but no physical sample taken (record added 2019-02-28 JG)"
U1162,S1162SL1,2018-02-19,20,20,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,3,4,2,0,0,1,0,0,0,0,0,0,LP,both Cal C4 UNIDs missing posterior end,Raw,NA
U1140,S1140SL1,2018-02-19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1109,S1109SL1,2018-02-19,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U1163,S1163SL1,2018-02-19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U1108,S1108SL1,2018-02-19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,LP,NA,Raw,NA
U1144,S1144SL1,2018-02-19,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1161,S1161SL1,2018-02-19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1145,S1145SL1,2018-02-19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U912,S912SL1,2018-02-19,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1324,S1324SL1,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,LP,Cal C4 UNID missing posterior end,Raw,NA
U1325,S1325SL1,2018-02-20,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1177,S1177SL1,2018-02-20,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1211,S1211SL1,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1,0,0,0,0,LP,NA,Raw,NA
U1234,S1234SL1,2018-02-20,12,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1247,S1247SL1,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,LP,NA,Raw,NA
U1263,S1263SL1,2018-02-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1255,S1255SL1,2018-02-20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1276,S1276SL1,2018-02-20,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U1238,S1238SL1,2018-02-20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1237,S1237SL1,2018-02-20,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1129,S1129SL1,2018-02-20,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U1110,S1110SL1,2018-02-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1152,S1152SL1,2018-02-20,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1130,S1130SL1,2018-02-20,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1151,S1151SL1,2018-02-20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1149,S1149SL1,2018-02-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1172,S1172SL1,2018-02-20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1158,S1158SL1,2018-02-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1150,S1150SL1,2018-02-20,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U1159,S1159SL1,2018-02-20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1166,S1166SL1,2018-02-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1192,S1192SL1,2018-02-20,24,23,0,1,0,0,0,0,0,0,0,0,0,0,3,5,5,3,1,4,0,0,0,0,0,0,0,1,0,0,LP,NA,Raw,NA
U1167,S1167SL1,2018-02-20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1354,S1354SL1,2018-02-22,18,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,1,1,0,0,0,2,0,1,0,0,0,0,LP,NA,Raw,NA
U972,S972SL1,2018-02-22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U742,S742SL1,2018-02-22,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U971,S971SL1,2018-02-22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,LP,NA,Raw,NA
U741,S741SL1,2018-02-22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U604,S604SL1,2018-02-22,12,13,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,2,1,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U1351,S1351SL1,2018-02-22,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,0,0,0,0,2,0,0,0,0,0,LP,NA,Raw,NA
U1300,S1300SL1,2018-02-22,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1333,S1333SL1,2018-02-22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,0,0,0,1,0,0,2,0,0,LP,Cal C4 missing posterior end,Raw,NA
U1352,S1352SL1,2018-02-22,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,LP,Cal mot missing posterior end,Raw,NA
U1319,S1319SL1,2018-02-22,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,LP,NA,Raw,NA
U1299,S1299SL1,2018-02-22,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U1320,S1320SL1,2018-02-22,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,0,0,0,0,1,0,0,1,0,0,0,LP,NA,Raw,NA
U1334,S1334SL1,2018-02-22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,LP,NA,Raw,NA
U1361,S1361SL1,2018-02-22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,LP,NA,Raw,NA
U1332,S1332SL1,2018-02-22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,LP,NA,Raw,NA
U1329,S1329SL1,2018-02-22,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,2,2,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U1297,S1297SL1,2018-02-22,9,8,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LP,Cal mot missing posterior end,Raw,NA
U77,S77SL1,2018-02-28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U58,S58SL1,2018-02-28,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U81,S81SL1,2018-02-28,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,1,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U57,S57SL1,2018-02-28,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,LP,NA,Raw,NA
U20,S20SL1,2018-02-28,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,4,1,0,0,0,1,0,1,0,0,0,0,LP,NA,Raw,NA
U76,S76SL1,2018-02-28,20,19,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U68,S68SL1,2018-03-01,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,LP,NA,Raw,NA
U59,S59SL1,2018-03-01,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U80,S80SL1,2018-03-01,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U83,S83SL1,2018-03-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U103,S103SL1,2018-03-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U95,S95SL1,2018-03-01,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,4,0,0,0,0,1,1,0,0,0,0,0,LP,NA,Raw,NA
U96,S96SL1,2018-03-01,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U94,S94SL1,2018-03-01,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U93,S93SL1,2018-03-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
U70,S70SL1,2018-03-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LP,NA,Raw,NA
