ufn,sample.int,dry.content.w,wet.content.w,corrected.ww,fullness.cat,fullness.mean,fullness.est,kingdom,phylum,class,order,infraorder,family,genus,species_1,plot.taxon.g,plot.taxon.d,plot.taxon,life.stage,sex,DI,count,size,length.min,length.max,length.avg,length.corr,group.weight,corrected.weight,comment
U488,NA,NA,41,63.14,26-50,37.5,45,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,1,60,05-Feb,0.5,1,3.06,NA,5.6,8.624,NA
U488,NA,NA,41,63.14,26-50,37.5,45,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,132,05-Feb,0.5,1,3.06,NA,10.2,15.708,NA
U488,NA,NA,41,63.14,26-50,37.5,45,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,164,05-Feb,0.5,1,3.06,NA,14.4,22.176,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,2,2,<1,0.75,0.75,0.75,NA,0.1,0.154,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,1,1,02-Jan,1,1,1,NA,0.05,0.077,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,3,<1,0.8,0.8,0.8,NA,0.05,0.077,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,0.8,1.232,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,calytopsis,NA,2,2,02-Jan,1,1.75,1.38,NA,0.05,0.077,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,2,2,05-Feb,3,3.5,3.25,NA,0.2,0.308,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,NA,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,1,02-Jan,NA,NA,NA,NA,0.02,0.0308,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,1,78,05-Feb,0.9,1,4.02,NA,9.7,14.938,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,44,05-Feb,NA,NA,NA,NA,3.7,5.698,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,80,05-Feb,NA,NA,NA,NA,5.6,8.624,NA
U489,NA,NA,13.3,20.482,26-50,37.5,35,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,2,1,02-Jan,1.75,1.75,1.75,NA,0.05,0.077,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,2,2,<1,0.5,0.6,0.55,NA,0.01,0.0154,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,0.05,0.077,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,2,1,05-Feb,2.5,2.5,2.5,NA,0.1,0.154,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,1,55,05-Feb,0.6,1,3.3,NA,3.4,5.236,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,54,05-Feb,0.6,1,3.3,NA,3.7,5.698,NA
U490,NA,NA,7.9,12.166,25-Jan,12.5,20,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,25,05-Feb,NA,NA,NA,NA,1.2,1.848,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,3,1,<1,0.7,0.7,0.7,NA,0.05,0.077,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,2,05-Feb,NA,NA,NA,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid <2mm,Calanoid,NA,NA,2,3,02-Jan,1.3,1.3,1.3,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,3,2,05-Feb,3.5,3.75,3.63,NA,1.4,2.156,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,4,3,05-Feb,NA,NA,NA,NA,0.9,1.386,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,1,<1,0.9,0.9,0.9,NA,0.01,0.0154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,1,3,<1,0.75,0.8,0.78,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,26.7,41.118,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,calytopsis,NA,2,3,02-Jan,1,1.5,1.25,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,1,2,05-Feb,2.75,3.25,3,NA,0.6,0.924,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,2,2,05-Feb,3,4,3.5,NA,0.6,0.924,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,1,05-Feb,2.6,2.6,2.6,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,2,05-Feb,NA,NA,NA,NA,0.1,0.154,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,1,53,05-Feb,0.75,0.9,3.42,NA,4.2,6.468,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,90,05-Feb,0.75,0.9,3.42,NA,7.5,11.55,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,212,05-Feb,NA,NA,NA,NA,30.3,46.662,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,2,2,02-Jan,1,1.5,1.25,NA,0.2,0.308,NA
U512,NA,NA,47.5,73.15,51-75,62.5,55,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,3,1,02-Jan,1.5,1.5,1.5,NA,0.05,0.077,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,NA,NA,2,1,02-Jan,1,1,1,NA,0.05,0.077,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,2,02-Jan,1.8,1.8,1.8,NA,0.3,0.462,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,8,02-Jan,NA,NA,NA,NA,0.5,0.77,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,2,1,>10,12,12,12,NA,1.3,2.002,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,1,3,<1,0.9,1,0.95,NA,0.05,0.077,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,1,<1,0.9,0.9,0.9,NA,0.01,0.0154,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,2,1,02-Jan,1,1,1,NA,0.05,0.077,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Digested decapod,Decapod,NA,NA,4,4,05-Feb,NA,NA,NA,NA,0.6,0.924,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,3.4,5.236,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,NA,Other,Diptera,Insect,NA,NA,3,1,02-Jan,2,2,2,NA,0.05,0.077,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,NA,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,2,05-Feb,3,3,3,NA,0.5,0.77,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,140,05-Feb,0.6,0.9,3.06,NA,9.1,14.014,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,31,05-Feb,0.6,0.9,3.06,NA,2.4,3.696,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Arthropoda,Branchiopoda,Diplostraca,Cladocera,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,NA,NA,3,1,<1,0.9,0.9,0.9,NA,0.01,0.0154,NA
U820,NA,3.6,20.8,32.032,25-Jan,12.5,NA,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA,NA,Other,Siphonophorae,Other,NA,NA,4,1,>10,11,11,11,NA,1.1,1.694,NA
U824,NA,0.8,5.2,8.008,25-Jan,12.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Brachyura,Cancridae,NA,NA,Decapod,Cancridae,Cancridae,megalopa,NA,4,1,05-Feb,3.75,3.75,3.75,NA,5.2,8.008,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Calanoid <2mm,Calanoid,NA,NA,3,1,02-Jan,1.5,1.5,1.5,NA,0.05,0.077,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,1,<1,0.75,0.75,0.75,NA,0.03,0.0462,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,3.6,5.544,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,Gammaridae,NA,NA,Amphipod,Gammaridae,Gammaridae,NA,NA,3,1,10-May,5.25,5.25,5.25,NA,0.6,0.924,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,3,31,05-Feb,0.6,0.7,2.58,NA,1.8,2.772,NA
U832,NA,1.5,7.4,11.396,25-Jan,12.5,NA,Animalia,Arthropoda,Branchiopoda,Diplostraca,Cladocera,Podonidae,NA,NA,Cladoceran,Podonidae,Podonidae,NA,NA,4,1,<1,0.6,0.6,0.6,NA,0.01,0.0154,NA
U833,NA,1.7,5,7.7,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,1,05-Feb,2.25,2.25,2.25,NA,0.05,0.077,NA
U833,NA,1.7,5,7.7,25-Jan,12.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,2,05-Feb,2.75,2.75,2.75,NA,0.4,0.616,NA
U833,NA,1.7,5,7.7,25-Jan,12.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,20,05-Feb,0.75,1,3.66,NA,3.1,4.774,NA
U833,NA,1.7,5,7.7,25-Jan,12.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,1,1,10-May,1.5,1.5,6.68,NA,0.5,0.77,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,1,4,02-Jan,1,1.75,1.38,NA,0.4,0.616,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Aetideidae,Aetideus,NA,Calanoid copepod,Aetideus,Aetideus,NA,NA,3,3,02-Jan,1.2,1.9,1.55,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,NA,NA,NA,Decapod,Anomura,Anomura,zoea,NA,1,1,05-Feb,2.25,2.25,2.25,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Anomura,NA,NA,NA,Decapod,Digested decapod,Decapod,zoea,NA,4,4,02-Jan,1.75,2,1.88,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,2,5,<1,0.75,0.75,0.75,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,2,02-Jan,NA,NA,NA,NA,0.1,0.154,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,1,7,02-Jan,1,1,1,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,2,4,02-Jan,1,1,1,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,3,3,02-Jan,1,1,1,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,NA,Decapod,Digested decapod,Decapod,NA,NA,4,6,05-Feb,NA,NA,NA,NA,0.4,0.616,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,15.4,23.716,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,furcilia,NA,1,1,05-Feb,2.75,2.75,2.75,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,NA,NA,4,1,10-May,NA,NA,NA,NA,0.1,0.154,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Chordata,Actinopterygii,NA,NA,NA,NA,NA,Other,Actinopterygii,Actinopterygii,NA,NA,1,1,<1,0.8,0.8,0.8,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,1,05-Feb,3,3,3,NA,0.2,0.308,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,2,68,05-Feb,0.5,0.75,2.46,NA,5.9,9.086,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Malacostraca,Amphipoda,Physocephelata,Hyperiidae,Themisto,NA,Amphipod,Hyperiidae,Hyperiidae,NA,NA,4,2,05-Feb,2,3,2.5,NA,0.3,0.462,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,NA,NA,1,1,02-Jan,1.5,1.5,1.5,NA,0.05,0.077,NA
U834,NA,7.1,32.5,50.05,26-50,37.5,NA,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,NA,NA,2,1,02-Jan,1.5,1.5,1.5,NA,0.05,0.077,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,nauplius,NA,2,2,<1,0.5,0.75,0.63,NA,0.01,0.0154,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,18,05-Feb,NA,NA,NA,NA,3,4.62,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Chaetognatha,NA,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,NA,NA,2,1,>10,20,20,20,NA,1.4,2.156,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,NA,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,NA,NA,1,1,<1,0.9,0.9,0.9,NA,0.05,0.077,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,5.4,8.316,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,NA,Other,Diptera,Insect,NA,NA,4,1,05-Feb,4,4,4,NA,6.5,10.01,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,61,05-Feb,2.5,3.25,2.88,NA,30.3,46.662,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,90,05-Feb,2,3,2.5,NA,26.9,41.426,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,72,05-Feb,2,3,2.5,NA,15.8,24.332,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,21,05-Feb,NA,NA,NA,NA,3.9,6.006,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Chordata,Appendicularia,Copelata,NA,Oikopleuridae,Oikopleura,NA,Larvacean,Oikopleura,Oikopleura,NA,NA,4,4,05-Feb,1.05,1.1,4.63,NA,1.1,1.694,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Euchaetidae,Paraeuchaeta,NA,Calanoid copepod,Paraeuchaeta,Paraeuchaeta,NA,NA,4,1,05-Feb,NA,NA,NA,NA,0.7,1.078,NA
U854,NA,NA,98.5,151.69,51-75,62.5,60,Animalia,Nematoda,Secernentea,Ascaridida,NA,Anisakidae,Anisakis,NA,Other,Anisakis,Parasite,NA,NA,2,1,05-Feb,4.9,4.9,4.9,NA,0.4,0.616,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,NA,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,NA,NA,2,1,<1,0.75,0.75,0.75,NA,0.01,0.0154,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,NA,NA,NA,Calanoid copepod,Digested calanoid,Calanoid,NA,NA,4,14,05-Feb,NA,NA,NA,NA,2.6,4.004,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,2,05-Feb,3.1,3.7,3.4,NA,1.9,2.926,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,NA,F,2,1,05-Feb,3.5,3.5,3.5,NA,1.1,1.694,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,96,05-Feb,2.1,3.25,2.68,NA,41.7,64.218,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,2,122,05-Feb,2,3.1,2.55,NA,39.7,61.138,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,3,64,05-Feb,2,3,2.5,NA,21.7,33.418,NA
U855,NA,NA,121.5,187.11,76-100,87.5,100,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,4,45,05-Feb,NA,NA,NA,NA,10.2,15.708,NA
U878,NA,NA,64.9,99.946,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Calanidae,Calanus,marshallae,Calanoid copepod,Calanus,Calanus,NA,NA,1,1,05-Feb,3.5,3.5,3.5,NA,0.6,0.924,NA
U878,NA,NA,64.9,99.946,51-75,62.5,70,Animalia,NA,NA,NA,NA,NA,NA,NA,Digested,Digested,Digested,NA,NA,5,NA,NA,NA,NA,NA,NA,0.2,0.308,NA
U878,NA,NA,64.9,99.946,51-75,62.5,70,Animalia,Arthropoda,Maxillopoda,Calanoida,NA,Metridinidae,Metridia,NA,Calanoid copepod,Metridia,Metridia,NA,NA,1,61,05-Feb,2.25,3.25,2.75,NA,25.4,39.116,NA
