ufn,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab
U3165,2017-01-14T00:00:00Z,None,Present,20.8,119,125,Broken otoliths; kidney slightly thawed,NA,JG,full1,NA,lab_motiles
U3166,2017-01-14T00:00:00Z,None,Present,19.5,121,125,Kidney slightly thawed,NA,JG,full1,NA,lab_motiles
U3167,2017-01-14T00:00:00Z,None,Present,31.9,141,148,1 broken otolith; kidney slightly thawed,Nematode on intestine,JG,full1,NA,lab_motiles
U3168,2017-01-14T00:00:00Z,None,Present,46.6,158,169,NA,Nematode on intestine,JG,full1,NA,lab_motiles
U3169,2017-01-14T00:00:00Z,None,Present,21,121,128,1 broken otolith,NA,JG,full1,NA,lab_motiles
U3170,2017-01-14T00:00:00Z,None,Present,25.6,136,142,NA,NA,JG,full1,NA,lab_motiles
U3171,2017-01-14T00:00:00Z,None,Present,25.9,125,131,Only 1 otolith found,NA,JG,full1,NA,lab_motiles
U3172,2017-01-14T00:00:00Z,None,Present,15.4,114,120,NA,NA,JG,full1,NA,lab_motiles
U3173,2017-01-14T00:00:00Z,None,Present,16.1,113,120,NA,NA,JG,full1,NA,lab_motiles
U3174,2017-01-14T00:00:00Z,None,Present,32.9,137,143,Broken otoliths; fa & iso samples slightly thawed,NA,JG,full1,NA,lab_motiles
U2545,2017-01-15T00:00:00Z,None,Present,18.5,118,124,NA,NA,BJ,full1,NA,lab_motiles
U2546,2017-01-15T00:00:00Z,None,Present,10.1,95,104,ExteRNAl parasite: isopod. rocinela propodialis? in parasite box 1,NA,BJ,full1,NA,lab_motiles
U2547,2017-01-15T00:00:00Z,None,Present,11,101,106,NA,NA,BJ,full1,NA,lab_motiles
U2548,2017-01-15T00:00:00Z,None,Present,28.4,137,143,NA,NA,BJ,full1,NA,lab_motiles
U3256,2017-01-15T00:00:00Z,None,Present,14.7,113,119,NA,NA,CVJ,full1,NA,lab_motiles
U3257,2017-01-15T00:00:00Z,None,Present,20.6,122,128,NA,NA,CVJ,full1,NA,lab_motiles
U3175,2017-01-15T00:00:00Z,None,Present,17.4,110,115,NA,NA,JG,full1,NA,lab_motiles
U3176,2017-01-15T00:00:00Z,None,Present,26.3,132,138,Outside foreceps touched heart. spleen touched dissection tray,NA,JG,full1,NA,lab_motiles
U3177,2017-01-15T00:00:00Z,None,Present,26.6,129,133,NA,NA,JG,full1,NA,lab_motiles
U3178,2017-01-15T00:00:00Z,None,Present,22.4,120,126,NA,NA,JG,full1,NA,lab_motiles
U3179,2017-01-15T00:00:00Z,None,Present,25.1,130,134,"Date incomplete on tag; fish number likely 01, but uncertain. 1 broken otolith",NA,JG,full1,NA,lab_motiles
U3180,2017-01-15T00:00:00Z,None,Present,18.8,114,120,NA,NA,JG,full1,NA,lab_motiles
U3181,2017-01-15T00:00:00Z,None,Present,16.4,113,118,NA,NA,JG,full1,NA,lab_motiles
U3182,2017-01-15T00:00:00Z,None,Present,22.9,124,128,Bead on top of spleen,NA,JG,full1,NA,lab_motiles
U3183,2017-01-15T00:00:00Z,None,Present,28.6,135,139,Date incomplete on tag. spleen touched outside dissection tray; slightly thawed. both otoliths broken at rostrum,NA,JG,full1,NA,lab_motiles
U3184,2017-01-15T00:00:00Z,None,Present,27,128,135,"Date incomplete on tag, most likely 07-01 since there was only supposed to be one herring sub-sample from july.",NA,JG,full1,NA,lab_motiles
U3185,2017-01-15T00:00:00Z,None,Present,17.4,115,118,NA,NA,JG,full1,NA,lab_motiles
U3186,2017-01-15T00:00:00Z,None,Present,26.2,132,139,Date incomplete on tag.,NA,JG,full1,NA,lab_motiles
U3258,2017-01-16T00:00:00Z,None,Present,22.5,126,132,NA,NA,CVJ,full1,NA,lab_motiles
U3259,2017-01-16T00:00:00Z,None,Present,15.7,117,123,NA,NA,CVJ,full1,NA,lab_motiles
U3260,2017-01-16T00:00:00Z,None,Present,19.6,118,125,NA,NA,CVJ,full1,NA,lab_motiles
U3261,2017-01-16T00:00:00Z,None,Present,17.8,119,125,Lost both otoliths.,Very smelly!,CVJ,full1,NA,lab_motiles
U3262,2017-01-16T00:00:00Z,None,Present,17.5,118,124,NA,NA,CVJ,full1,NA,lab_motiles
U3187,2017-01-16T00:00:00Z,None,Present,19.9,120,126,NA,NA,JG,full1,NA,lab_motiles
U3188,2017-01-16T00:00:00Z,None,Present,26.6,132,138,Incomplete date on tag,Very smelly,JG,full1,NA,lab_motiles
U3189,2017-01-16T00:00:00Z,None,Present,8.8,95,99,NA,NA,JG,full1,NA,lab_motiles
U3190,2017-01-16T00:00:00Z,None,Present,22.5,123,130,Incomplete date on tag. heart fell on chamois,NA,JG,full1,NA,lab_motiles
U3191,2017-01-16T00:00:00Z,None,Present,27.6,131,137,Incomplete date on tag.,NA,JG,full1,NA,lab_motiles
U3192,2017-01-16T00:00:00Z,None,Present,29.8,137,143,NA,NA,JG,full1,NA,lab_motiles
U2668,2017-01-16T00:00:00Z,None,Present,24.1,130,136,"Date missing on tag. Duplicate RNA location entered (22-H7), could not verify which was correct",NA,MF,full1,NA,lab_motiles
U2669,2017-01-16T00:00:00Z,None,Present,58.1,160,167,NA,NA,MF,full1,NA,lab_motiles
U3263,2017-01-24T00:00:00Z,None,Present,10.1,102,108,NA,"Pale gills, pale brain, skinny fish, kidney brown, gall bladder emerald green.",CVJ,full1,NA,lab_motiles
U3264,2017-01-24T00:00:00Z,None,Present,24.1,129,134,NA,NA,CVJ,full1,NA,lab_motiles
U3265,2017-01-24T00:00:00Z,None,Present,22.9,125,132,NA,NA,CVJ,full1,NA,lab_motiles
U3266,2017-01-24T00:00:00Z,None,Present,16.3,116,121,Broken otoliths,NA,CVJ,full1,NA,lab_motiles
U3267,2017-01-24T00:00:00Z,None,Present,14.4,107,114,NA,NA,CVJ,full1,NA,lab_motiles
U3268,2017-01-24T00:00:00Z,None,Present,8.9,102,107,NA,"Pale gills, pale brain, brown liver.",CVJ,full1,NA,lab_motiles
U3269,2017-01-24T00:00:00Z,None,Present,14.6,115,120,Broken otolith fell on bench.,"Pale gills, pale brain.",CVJ,full1,NA,lab_motiles
U3193,2017-01-24T00:00:00Z,None,Present,16.4,122,128,NA,Pale gills & internal organs,JG,full1,NA,lab_motiles
U3194,2017-01-24T00:00:00Z,None,Present,13.7,110,115,NA,NA,JG,full1,NA,lab_motiles
U3195,2017-01-24T00:00:00Z,None,Present,22.2,129,135,NA,NA,JG,full1,NA,lab_motiles
U2549,2017-01-25T00:00:00Z,None,Present,18.5,116,123,Broke one otolith,NA,BJ,full1,NA,lab_motiles
U2550,2017-01-25T00:00:00Z,None,Present,33.8,137,144,Broke one otolith,NA,BJ,full1,NA,lab_motiles
U2935,2017-01-26T00:00:00Z,None,Present,17.1,NA,NA,NA,NA,BMM,full1,NA,lab_motiles
U2936,2017-01-26T00:00:00Z,None,Present,12.5,107,112,1 otolith,NA,BMM,full1,NA,lab_motiles
U2937,2017-01-26T00:00:00Z,None,Present,17.2,120,124,Broke 2 otolith,NA,BMM,full1,NA,lab_motiles
U2938,2017-01-26T00:00:00Z,None,Present,23,NA,NA,Broke 2 otolith,NA,BMM,full1,NA,lab_motiles
U2939,2017-01-26T00:00:00Z,None,Present,23.3,NA,NA,Broke 1 otolith,NA,BMM,full1,NA,lab_motiles
U3270,2017-01-26T00:00:00Z,None,Present,15.1,111,117,NA,NA,CVJ,full1,NA,lab_motiles
U3271,2017-01-26T00:00:00Z,None,Present,12.5,108,114,One broken otolith.,NA,CVJ,full1,NA,lab_motiles
U3272,2017-01-26T00:00:00Z,None,Present,15.1,111,117,NA,Rash-like lesions around gills and caudal peduncal.,CVJ,full1,NA,lab_motiles
U3273,2017-01-26T00:00:00Z,None,Present,14.4,111,116,NA,NA,CVJ,full1,NA,lab_motiles
U3274,2017-01-26T00:00:00Z,None,Present,10.6,102,108,NA,NA,CVJ,full1,NA,lab_motiles
U3275,2017-01-26T00:00:00Z,None,Present,10.7,103,109,RNA liver sample touched outside of fish.,Pale gills.,CVJ,full1,NA,lab_motiles
U3276,2017-01-26T00:00:00Z,None,Present,16.5,116,122,NA,NA,CVJ,full1,NA,lab_motiles
U3277,2017-01-26T00:00:00Z,None,Present,9.8,101,106,One lost otolith,NA,CVJ,full1,NA,lab_motiles
U3278,2017-01-26T00:00:00Z,None,Present,14.7,116,122,NA,"Gall bladder very dark green, almost black.",CVJ,full1,NA,lab_motiles
U3279,2017-01-26T00:00:00Z,None,Present,15.2,113,119,NA,NA,CVJ,full1,NA,lab_motiles
U3280,2017-01-26T00:00:00Z,None,Present,16.8,120,126,NA,NA,CVJ,full1,NA,lab_motiles
U2940,2017-01-27T00:00:00Z,None,Present,21.3,123,129,NA,NA,BMM,full1,NA,lab_motiles
U2941,2017-01-27T00:00:00Z,None,Present,19.3,122,128,NA,NA,BMM,full1,NA,lab_motiles
U2942,2017-01-27T00:00:00Z,None,Present,22.9,129,133,NA,NA,BMM,full1,NA,lab_motiles
U2943,2017-01-27T00:00:00Z,None,Present,20,120,125,NA,NA,BMM,full1,NA,lab_motiles
U2944,2017-01-27T00:00:00Z,None,Present,24.3,128,133,NA,NA,BMM,full1,NA,lab_motiles
U2945,2017-01-27T00:00:00Z,None,Present,16.7,112,117,NA,NA,BMM,full1,NA,lab_motiles
U2946,2017-01-27T00:00:00Z,None,Present,26.6,NA,NA,NA,NA,BMM,full1,NA,lab_motiles
U2947,2017-01-27T00:00:00Z,None,Present,20,NA,NA,NA,NA,BMM,irregular,NA,lab_motiles
U3281,2017-01-27T00:00:00Z,None,Present,21.4,124,130,1 broken otolith.,NA,CVJ,full1,NA,lab_motiles
U3282,2017-01-27T00:00:00Z,None,Present,18.8,125,131,NA,NA,CVJ,full1,NA,lab_motiles
U3283,2017-01-27T00:00:00Z,None,Present,20.9,117,127,NA,NA,CVJ,full1,NA,lab_motiles
U3284,2017-01-27T00:00:00Z,None,Present,22.5,126,132,1 lost otolith.,NA,CVJ,full1,NA,lab_motiles
U3285,2017-01-27T00:00:00Z,None,Present,26.9,131,137,Broken otoliths,NA,CVJ,full1,NA,lab_motiles
U2948,2017-01-28T00:00:00Z,None,Present,15.8,112,117,NA,NA,BMM,irregular,NA,lab_motiles
U2949,2017-01-28T00:00:00Z,None,Present,27,129,134,NA,NA,BMM,irregular,NA,lab_motiles
U2950,2017-01-28T00:00:00Z,None,Present,16.3,111,116,NA,NA,BMM,irregular,NA,lab_motiles
U2951,2017-01-28T00:00:00Z,None,Present,16.7,113,118,NA,NA,BMM,irregular,NA,lab_motiles
U2952,2017-01-28T00:00:00Z,None,Present,11.9,103,108,NA,NA,BMM,irregular,NA,lab_motiles
U3286,2017-01-28T00:00:00Z,None,Present,14.5,113,118,NA,NA,CVJ,irregular,NA,lab_motiles
U3287,2017-01-28T00:00:00Z,None,Present,10.9,104,109,Only one otoliths,NA,CVJ,irregular,NA,lab_motiles
U3288,2017-01-28T00:00:00Z,None,Present,7.7,95,99,NA,NA,CVJ,irregular,NA,lab_motiles
U3196,2017-01-28T00:00:00Z,None,Present,23.5,126,131,NA,Very pale spleen,JG,irregular,NA,lab_motiles
U3197,2017-01-28T00:00:00Z,None,Present,23.8,124,130,Heart fell on chamois,NA,JG,irregular,NA,lab_motiles
U3198,2017-01-28T00:00:00Z,None,Present,22.7,117,122,NA,NA,JG,irregular,NA,lab_motiles
U3199,2017-01-28T00:00:00Z,None,Present,25,124,130,NA,NA,JG,irregular,NA,lab_motiles
U3200,2017-01-28T00:00:00Z,None,Present,14.3,100,104,NA,NA,JG,irregular,NA,lab_motiles
U2953,2017-01-29T00:00:00Z,None,Present,8.7,96,101,NA,NA,BMM,irregular,NA,lab_motiles
U2954,2017-01-29T00:00:00Z,None,Present,10.4,98,102,NA,NA,BMM,irregular,NA,lab_motiles
U2955,2017-01-29T00:00:00Z,None,Present,11.1,103,108,NA,NA,BMM,irregular,NA,lab_motiles
U2956,2017-01-29T00:00:00Z,None,Present,6.6,80,84,NA,NA,BMM,irregular,NA,lab_motiles
U2957,2017-01-29T00:00:00Z,None,Present,10.8,102,107,NA,NA,BMM,irregular,NA,lab_motiles
U2958,2017-01-29T00:00:00Z,None,Present,13.4,109,114,NA,NA,BMM,irregular,NA,lab_motiles
U2959,2017-01-29T00:00:00Z,None,Present,14.7,111,116,NA,NA,BMM,irregular,NA,lab_motiles
U2960,2017-01-29T00:00:00Z,None,Present,7,88,93,NA,NA,BMM,irregular,NA,lab_motiles
U2961,2017-01-29T00:00:00Z,None,Present,13.6,108,113,NA,NA,BMM,irregular,NA,lab_motiles
U2962,2017-01-29T00:00:00Z,None,Present,13,104,109,NA,NA,BMM,irregular,NA,lab_motiles
U3289,2017-01-29T00:00:00Z,None,Present,11.4,107,111,NA,NA,CVJ,irregular,NA,lab_motiles
U3290,2017-01-29T00:00:00Z,None,Present,12.6,108,113,One otolith missing.,NA,CVJ,irregular,NA,lab_motiles
U3291,2017-01-29T00:00:00Z,None,Present,10.4,101,106,NA,NA,CVJ,irregular,NA,lab_motiles
U3292,2017-01-29T00:00:00Z,None,Present,10.3,102,106,NA,NA,CVJ,irregular,NA,lab_motiles
U3293,2017-01-29T00:00:00Z,None,Present,14.6,117,122,NA,NA,CVJ,irregular,NA,lab_motiles
U3294,2017-01-29T00:00:00Z,None,Present,15.3,117,122,NA,NA,CVJ,irregular,NA,lab_motiles
U3295,2017-01-29T00:00:00Z,None,Present,17.8,121,125,NA,NA,CVJ,irregular,NA,lab_motiles
U3296,2017-01-29T00:00:00Z,None,Present,17,118,122,Brain touched chamois.,NA,CVJ,irregular,NA,lab_motiles
U3297,2017-01-29T00:00:00Z,None,Present,15.5,114,119,NA,NA,CVJ,irregular,NA,lab_motiles
U3298,2017-01-29T00:00:00Z,None,Present,14.3,111,115,NA,NA,CVJ,irregular,NA,lab_motiles
U3299,2017-01-29T00:00:00Z,None,Present,15.5,117,121,NA,NA,CVJ,irregular,NA,lab_motiles
U3300,2017-01-29T00:00:00Z,None,Present,16.2,113,118,Only one otolith.,NA,CVJ,irregular,NA,lab_motiles
U3401,2017-01-29T00:00:00Z,None,Present,15,112,117,Spleen fell onto bench.,Large bump on posterior of kidney.,CVJ,irregular,NA,lab_motiles
U3402,2017-01-29T00:00:00Z,None,Present,17,119,124,NA,NA,CVJ,irregular,NA,lab_motiles
U3403,2017-01-29T00:00:00Z,None,Present,13.8,111,115,NA,NA,CVJ,irregular,NA,lab_motiles
U3404,2017-01-29T00:00:00Z,None,Present,11.8,106,112,One otolith broken.,NA,CVJ,irregular,NA,lab_motiles
U3405,2017-01-29T00:00:00Z,None,Present,8.4,99,103,NA,NA,CVJ,irregular,NA,lab_motiles
U3406,2017-01-29T00:00:00Z,None,Present,13,108,112,NA,NA,CVJ,irregular,NA,lab_motiles
U2981,2017-01-29T00:00:00Z,None,Present,10,98,102,NA,NA,JG,irregular,NA,lab_motiles
U2982,2017-01-29T00:00:00Z,None,Present,9.3,94,99,Brain fell in cool rack well,NA,JG,irregular,NA,lab_motiles
U2983,2017-01-29T00:00:00Z,None,Present,9.6,94,98,NA,NA,JG,irregular,NA,lab_motiles
U2984,2017-01-29T00:00:00Z,None,Present,13.2,104,109,NA,NA,JG,irregular,NA,lab_motiles
U2985,2017-01-29T00:00:00Z,None,Present,18.5,117,122,Only 1 otolith,NA,JG,irregular,NA,lab_motiles
U2986,2017-01-29T00:00:00Z,None,Present,14.6,113,118,NA,NA,JG,irregular,NA,lab_motiles
U2963,2017-01-30T00:00:00Z,None,Present,12.4,106,111,NA,NA,BMM,irregular,NA,lab_motiles
U2964,2017-01-30T00:00:00Z,None,Present,11.6,102,107,NA,NA,BMM,irregular,NA,lab_motiles
U2965,2017-01-30T00:00:00Z,None,Present,15,111,117,NA,NA,BMM,irregular,NA,lab_motiles
U2987,2017-01-30T00:00:00Z,None,Present,18.1,115,120,NA,Speckling of missing scales,JG,irregular,NA,lab_motiles
U2988,2017-01-30T00:00:00Z,None,Present,13.7,109,114,NA,NA,JG,irregular,NA,lab_motiles
U2989,2017-01-30T00:00:00Z,None,Present,16,111,116,NA,NA,JG,irregular,NA,lab_motiles
U2990,2017-01-30T00:00:00Z,None,Present,17.8,121,126,NA,NA,JG,irregular,NA,lab_motiles
U2991,2017-01-30T00:00:00Z,None,Present,11.7,105,110,NA,Very small spleen,JG,irregular,NA,lab_motiles
U2992,2017-01-30T00:00:00Z,None,Present,12.6,105,110,NA,NA,JG,irregular,NA,lab_motiles
U2993,2017-01-30T00:00:00Z,None,Present,8.2,87,92,NA,NA,JG,irregular,NA,lab_motiles
U2994,2017-01-31T00:00:00Z,None,Present,9.3,94,99,Lost 1 otolith,NA,JG,irregular,NA,lab_motiles
U2995,2017-01-31T00:00:00Z,None,Present,7.7,84,89,NA,NA,JG,irregular,NA,lab_motiles
U2996,2017-01-31T00:00:00Z,None,Present,14.2,109,114,1 broken otolith,NA,JG,irregular,NA,lab_motiles
U2997,2017-01-31T00:00:00Z,None,Present,12,100,105,Lost 1 otolith,NA,JG,irregular,NA,lab_motiles
U2998,2017-01-31T00:00:00Z,None,Present,11.5,99,104,NA,NA,JG,irregular,NA,lab_motiles
U2999,2017-01-31T00:00:00Z,None,Present,8.9,92,97,NA,NA,JG,irregular,NA,lab_motiles
U3000,2017-01-31T00:00:00Z,None,Present,12.6,106,112,Lost 1 otolith,NA,JG,irregular,NA,lab_motiles
U3301,2017-02-01T00:00:00Z,None,Present,11.4,102,108,NA,NA,JG,irregular,NA,lab_motiles
U3302,2017-02-01T00:00:00Z,None,Present,11.7,102,107,NA,Flabellifera on underside by pec fins,JG,irregular,NA,lab_motiles
U3303,2017-02-01T00:00:00Z,None,Present,9.6,97,102,NA,NA,JG,irregular,NA,lab_motiles
U3304,2017-02-01T00:00:00Z,None,Present,10.5,98,103,NA,NA,JG,irregular,NA,lab_motiles
U3305,2017-02-01T00:00:00Z,None,Present,10.7,98,103,NA,NA,JG,irregular,NA,lab_motiles
U3306,2017-02-01T00:00:00Z,None,Present,6.5,84,89,NA,NA,JG,irregular,NA,lab_motiles
U3307,2017-02-01T00:00:00Z,None,Present,18.7,118,123,NA,Pale internal organs,JG,irregular,NA,lab_motiles
U2551,2017-02-02T00:00:00Z,None,Present,12.8,108,113,NA,NA,BJ,irregular,NA,lab_motiles
U2552,2017-02-02T00:00:00Z,None,Present,10.2,101,105,NA,NA,BJ,irregular,NA,lab_motiles
U2553,2017-02-02T00:00:00Z,None,Present,9.6,96,101,NA,NA,BJ,irregular,NA,lab_motiles
U2554,2017-02-02T00:00:00Z,None,Present,10.5,100,105,NA,NA,BJ,irregular,NA,lab_motiles
U2555,2017-02-02T00:00:00Z,None,Present,7.8,89,95,NA,NA,BJ,irregular,NA,lab_motiles
U3407,2017-02-02T00:00:00Z,None,Present,7,93,97,NA,NA,CVJ,irregular,NA,lab_motiles
U3408,2017-02-02T00:00:00Z,None,Present,11.9,104,109,NA,NA,CVJ,irregular,NA,lab_motiles
U3409,2017-02-02T00:00:00Z,None,Present,14,114,117,NA,NA,CVJ,irregular,NA,lab_motiles
U3410,2017-02-02T00:00:00Z,None,Present,9.9,101,104,NA,NA,CVJ,irregular,NA,lab_motiles
U3411,2017-02-02T00:00:00Z,None,Present,13.9,113,117,NA,NA,CVJ,irregular,NA,lab_motiles
U3412,2017-02-02T00:00:00Z,None,Present,11.3,106,111,NA,NA,CVJ,irregular,NA,lab_motiles
U3413,2017-02-02T00:00:00Z,None,Present,11.6,107,111,NA,NA,CVJ,irregular,NA,lab_motiles
U3414,2017-02-02T00:00:00Z,None,Present,7.1,93,96,NA,NA,CVJ,irregular,NA,lab_motiles
U3415,2017-02-02T00:00:00Z,None,Present,10.8,102,106,NA,NA,CVJ,irregular,NA,lab_motiles
U3416,2017-02-02T00:00:00Z,None,Present,8.3,96,101,NA,NA,CVJ,irregular,NA,lab_motiles
U3417,2017-02-02T00:00:00Z,None,Present,9.7,98,102,NA,NA,CVJ,irregular,NA,lab_motiles
U3418,2017-02-02T00:00:00Z,None,Present,13.6,109,114,NA,NA,CVJ,irregular,NA,lab_motiles
U2966,2017-02-03T00:00:00Z,None,Present,15.1,113,118,NA,NA,BMM,irregular,NA,lab_motiles
U2967,2017-02-03T00:00:00Z,None,Present,16.7,116,121,NA,NA,BMM,irregular,NA,lab_motiles
U2968,2017-02-03T00:00:00Z,None,Present,14.9,112,118,NA,NA,BMM,irregular,NA,lab_motiles
U2969,2017-02-03T00:00:00Z,None,Present,16.2,116,122,NA,NA,BMM,irregular,NA,lab_motiles
U2970,2017-02-03T00:00:00Z,None,Present,18.2,116,122,NA,NA,BMM,irregular,NA,lab_motiles
U2971,2017-02-03T00:00:00Z,None,Present,8.3,92,96,NA,NA,BMM,irregular,NA,lab_motiles
U2972,2017-02-03T00:00:00Z,None,Present,17.4,116,122,NA,NA,BMM,irregular,NA,lab_motiles
U2973,2017-02-03T00:00:00Z,None,Present,15.9,114,119,NA,NA,BMM,irregular,NA,lab_motiles
U2974,2017-02-03T00:00:00Z,None,Present,11.3,102,107,NA,NA,BMM,irregular,NA,lab_motiles
U3419,2017-02-03T00:00:00Z,None,Present,6.5,89,93,NA,NA,CVJ,irregular,NA,lab_motiles
U3420,2017-02-03T00:00:00Z,None,Present,23.7,128,132,NA,NA,CVJ,irregular,NA,lab_motiles
U3421,2017-02-03T00:00:00Z,None,Present,25.1,134,140,NA,NA,CVJ,irregular,NA,lab_motiles
U3422,2017-02-03T00:00:00Z,None,Present,24.7,131,136,NA,NA,CVJ,irregular,NA,lab_motiles
U3423,2017-02-03T00:00:00Z,None,Present,23.2,129,135,NA,NA,CVJ,irregular,NA,lab_motiles
U3424,2017-02-03T00:00:00Z,None,Present,18.6,122,127,NA,NA,CVJ,irregular,NA,lab_motiles
U3425,2017-02-03T00:00:00Z,None,Present,17.5,120,125,NA,NA,CVJ,irregular,NA,lab_motiles
U3308,2017-02-03T00:00:00Z,None,Present,16,115,120,NA,NA,JG,irregular,NA,lab_motiles
U3309,2017-02-03T00:00:00Z,None,Present,16.9,114,119,NA,NA,JG,irregular,NA,lab_motiles
U3310,2017-02-03T00:00:00Z,None,Present,21,119,124,NA,NA,JG,irregular,NA,lab_motiles
U3311,2017-02-03T00:00:00Z,None,Present,15.4,110,115,Brain fell on cool rack,NA,JG,irregular,NA,lab_motiles
U3312,2017-02-03T00:00:00Z,None,Present,14.8,105,110,NA,NA,JG,irregular,NA,lab_motiles
U3313,2017-02-03T00:00:00Z,None,Present,13.5,107,113,NA,NA,JG,irregular,NA,lab_motiles
U3314,2017-02-03T00:00:00Z,None,Present,12.9,105,110,NA,NA,JG,irregular,NA,lab_motiles
U3315,2017-02-03T00:00:00Z,None,Present,5.5,79,84,NA,NA,JG,irregular,NA,lab_motiles
U3426,2017-02-04T00:00:00Z,None,Present,24.2,128,133,NA,NA,CVJ,irregular,NA,lab_motiles
U3427,2017-02-04T00:00:00Z,None,Present,16.5,117,122,NA,NA,CVJ,irregular,NA,lab_motiles
U3428,2017-02-04T00:00:00Z,None,Present,18.7,120,125,NA,NA,CVJ,irregular,NA,lab_motiles
U3429,2017-02-04T00:00:00Z,None,Present,19.8,124,129,NA,NA,CVJ,irregular,NA,lab_motiles
U3430,2017-02-04T00:00:00Z,None,Present,11.2,98,104,NA,NA,CVJ,irregular,NA,lab_motiles
U3431,2017-02-04T00:00:00Z,None,Present,8.4,93,97,Only one ololith,Lesions on tail. picture taken.,CVJ,irregular,NA,lab_motiles
U3432,2017-02-04T00:00:00Z,None,Present,9.8,94,100,NA,NA,CVJ,irregular,NA,lab_motiles
U3316,2017-02-04T00:00:00Z,None,Present,3.7,69,74,NA,Tiny fish,JG,irregular,NA,lab_motiles
U3317,2017-02-04T00:00:00Z,None,Present,8.3,91,95,NA,Liver on opposite side of stomach,JG,irregular,NA,lab_motiles
U3318,2017-02-04T00:00:00Z,None,Present,6.2,84,88,NA,NA,JG,irregular,NA,lab_motiles
U3319,2017-02-04T00:00:00Z,None,Present,8.9,93,98,NA,NA,JG,irregular,NA,lab_motiles
U3320,2017-02-04T00:00:00Z,None,Present,5.2,76,81,NA,NA,JG,irregular,NA,lab_motiles
U3321,2017-02-04T00:00:00Z,None,Present,4.1,71,75,NA,NA,JG,irregular,NA,lab_motiles
U3322,2017-02-04T00:00:00Z,None,Present,7.3,83,88,1 broken otolith,Scarring on both sides,JG,irregular,NA,lab_motiles
U3323,2017-02-04T00:00:00Z,None,Present,6.9,83,88,NA,NA,JG,irregular,NA,lab_motiles
U2975,2017-02-05T00:00:00Z,None,Present,4.4,72,76,NA,NA,BMM,irregular,NA,lab_motiles
U2976,2017-02-05T00:00:00Z,None,Present,4.4,68,73,NA,NA,BMM,irregular,NA,lab_motiles
U2977,2017-02-05T00:00:00Z,None,Present,9,96,101,NA,NA,BMM,irregular,NA,lab_motiles
U2978,2017-02-05T00:00:00Z,None,Present,9.4,96,101,NA,NA,BMM,irregular,NA,lab_motiles
U2979,2017-02-05T00:00:00Z,None,Present,8.5,95,99,NA,NA,BMM,irregular,NA,lab_motiles
U3501,2017-02-05T00:00:00Z,None,Present,10.7,100,105,NA,NA,BMM,irregular,NA,lab_motiles
U3502,2017-02-05T00:00:00Z,None,Present,13,109,113,NA,NA,BMM,irregular,NA,lab_motiles
U3324,2017-02-05T00:00:00Z,None,Present,3.8,68,72,NA,Tiny fish,JG,irregular,NA,lab_motiles
U3325,2017-02-05T00:00:00Z,None,Present,13.1,108,113,NA,NA,JG,irregular,NA,lab_motiles
U3326,2017-02-05T00:00:00Z,None,Present,10.1,101,106,NA,NA,JG,irregular,NA,lab_motiles
U3327,2017-02-05T00:00:00Z,None,Present,8,92,97,Outside scalpel touched spleen,NA,JG,irregular,NA,lab_motiles
U3328,2017-02-05T00:00:00Z,None,Present,10.2,99,104,NA,NA,JG,irregular,NA,lab_motiles
U3329,2017-02-05T00:00:00Z,None,Present,9.6,97,102,NA,NA,JG,irregular,NA,lab_motiles
U3503,2017-02-06T00:00:00Z,None,Present,8.5,95,100,NA,NA,BMM,irregular,NA,lab_motiles
U3504,2017-02-06T00:00:00Z,None,Present,12.9,105,110,NA,NA,BMM,irregular,NA,lab_motiles
U3505,2017-02-06T00:00:00Z,None,Present,7.3,88,93,NA,NA,BMM,irregular,NA,lab_motiles
U3506,2017-02-06T00:00:00Z,None,Present,13.2,106,112,NA,NA,BMM,irregular,NA,lab_motiles
U3507,2017-02-06T00:00:00Z,None,Present,12.8,110,115,NA,NA,BMM,irregular,NA,lab_motiles
U3433,2017-02-06T00:00:00Z,None,Present,14.5,111,116,NA,NA,CVJ,irregular,NA,lab_motiles
U3434,2017-02-06T00:00:00Z,None,Present,7.4,92,96,NA,NA,CVJ,irregular,NA,lab_motiles
U3435,2017-02-06T00:00:00Z,None,Present,9.6,97,102,NA,NA,CVJ,irregular,NA,lab_motiles
U3436,2017-02-06T00:00:00Z,None,Present,7.1,89,93,NA,NA,CVJ,irregular,NA,lab_motiles
U3437,2017-02-06T00:00:00Z,None,Present,12.4,105,110,NA,Lesions on fish from gravid lep. picture.,CVJ,irregular,NA,lab_motiles
U3438,2017-02-06T00:00:00Z,None,Present,11.2,100,105,NA,NA,CVJ,irregular,NA,lab_motiles
U3439,2017-02-06T00:00:00Z,None,Present,10.4,100,105,NA,NA,CVJ,irregular,NA,lab_motiles
U3440,2017-02-06T00:00:00Z,None,Present,4.2,77,81,NA,NA,CVJ,irregular,NA,lab_motiles
U3441,2017-02-06T00:00:00Z,None,Present,10.4,102,107,NA,NA,CVJ,irregular,NA,lab_motiles
U3442,2017-02-06T00:00:00Z,None,Present,5.1,83,86,NA,NA,CVJ,irregular,NA,lab_motiles
